Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth,Utils,Other
2016-04-30,0.0027,0.0154,0.0229,0.0917,-0.042,0.0069,-0.0055000000000000005,0.0496,-0.008,0.0241
2016-05-31,0.0074,-0.0109,-0.0053,-0.0059,0.051399999999999994,0.0017000000000000001,0.0096,0.0242,0.022400000000000003,0.012
2016-06-30,0.047400000000000005,-0.0548,0.0091,0.0255,-0.0174,0.0355,0.0073,-0.0017000000000000001,0.07429999999999999,-0.030699999999999998
2016-07-31,-0.0006,0.0858,0.0407,-0.0273,0.0753,0.0225,0.0384,0.0616,-0.0025,0.0373
2016-08-31,-0.0060999999999999995,0.0025,0.013999999999999999,0.0161,0.0179,-0.0317,-0.013600000000000001,-0.0315,-0.0378,0.0329
2016-09-30,-0.0248,-0.0154,-0.0002,0.0281,0.0222,0.004699999999999999,-0.0062,0.006,0.0183,-0.0102
2016-10-31,-0.0018,-0.0377,-0.0255,-0.0296,-0.011200000000000002,-0.0305,-0.0412,-0.0753,-0.0066,0.0077
2016-11-30,-0.0387,0.0755,0.0629,0.0959,0.0074,0.0654,0.042800000000000005,0.0239,-0.0265,0.115
2016-12-31,0.0346,0.0398,0.0049,0.0197,0.0092,0.0489,-0.003,0.0069,0.0361,0.0296
2017-01-31,0.0169,0.0294,0.0334,-0.0429,0.046,0.0333,0.0111,0.0202,0.0109,0.009300000000000001
2017-02-28,0.0375,0.0072,0.0417,-0.0246,0.0484,-0.0012,0.0288,0.0697,0.0385,0.037200000000000004
2017-03-31,0.0088,0.0024,0.0013,-0.012,0.021099999999999997,0.0088,0.0079,0.0004,0.0038,-0.016200000000000003
2017-04-30,0.0051,0.0169,0.0187,-0.0273,0.0255,0.0011,0.0265,0.009300000000000001,0.0032,0.0039000000000000003
2017-05-31,0.0322,-0.0015,0.0127,-0.0338,0.041100000000000005,-0.0152,0.0167,-0.0027,0.024399999999999998,-0.004
2017-06-30,-0.011200000000000002,0.0335,0.012199999999999999,-0.0014000000000000002,-0.0203,-0.0246,-0.018799999999999997,0.0553,-0.0191,0.043899999999999995
2017-07-31,-0.0006,-0.0101,0.0217,0.0204,0.0361,0.0533,0.002,0.0069,0.029900000000000003,0.0144
2017-08-31,-0.0175,0.0003,0.0033,-0.0513,0.03,-0.0248,-0.016,0.0259,0.0218,-0.005699999999999999
2017-09-30,-0.0038,0.053899999999999997,0.0394,0.1094,0.006,-0.015,0.024900000000000002,0.0208,-0.0195,0.045700000000000005
2017-10-31,0.0008,0.0131,0.0276,0.004699999999999999,0.0689,-0.0558,0.0269,-0.0225,0.0302,0.0222
2017-11-30,0.0407,-0.0049,0.0347,0.029900000000000003,0.0106,0.0401,0.07769999999999999,0.0248,0.0242,0.0392
2017-12-31,0.020099999999999996,-0.0072,0.022799999999999997,0.05,-0.0018,0.0449,0.0254,-0.0016,-0.049800000000000004,0.013600000000000001
2018-01-31,0.019299999999999998,0.0275,0.0409,0.0277,0.0774,0.0315,0.09380000000000001,0.0639,-0.0281,0.0591
2018-02-28,-0.0622,-0.0604,-0.0403,-0.10779999999999999,-0.0001,-0.0705,-0.044800000000000006,-0.0349,-0.0454,-0.0332
2018-03-31,-0.0108,-0.0557,-0.022400000000000003,0.030699999999999998,-0.0313,-0.0253,-0.0258,-0.0239,0.0317,-0.0265
2018-04-30,-0.0395,-0.003,-0.0342,0.0993,-0.0016,-0.0231,0.0378,-0.0005,0.0278,0.0059
2018-05-31,-0.0058,0.0311,0.025,0.0339,0.068,-0.0131,0.0085,0.023799999999999998,0.0027,0.014499999999999999
2018-06-30,0.0433,0.0060999999999999995,-0.0098,0.005,-0.0040999999999999995,0.06509999999999999,0.029300000000000003,0.0147,0.025699999999999997,-0.009399999999999999
2018-07-31,0.0287,-0.0116,0.052199999999999996,0.0111,0.0255,0.0273,0.0308,0.059000000000000004,0.0168,0.0374
2018-08-31,-0.0116,-0.0054,-0.0037,-0.028399999999999998,0.07150000000000001,0.028900000000000002,0.0799,0.045,0.009300000000000001,0.024
2018-09-30,0.0070999999999999995,-0.0369,0.0125,0.0337,-0.0005,0.0179,0.0055000000000000005,0.0208,-0.005699999999999999,-0.015
2018-10-31,-0.0022,-0.029900000000000003,-0.09789999999999999,-0.1173,-0.0882,-0.0040999999999999995,-0.08800000000000001,-0.08789999999999999,-0.0006,-0.0676
2018-11-30,0.0049,0.0524,0.046799999999999994,-0.022000000000000002,-0.0158,0.0252,0.0264,0.0641,0.0326,0.028399999999999998
2018-12-31,-0.1131,-0.1158,-0.087,-0.1306,-0.08220000000000001,-0.087,-0.0901,-0.0824,-0.04769999999999999,-0.1082
2019-01-31,0.0729,0.1103,0.0966,0.10339999999999999,0.09300000000000001,0.0545,0.0832,0.053099999999999994,0.0538,0.0974
2019-02-28,0.0134,0.0374,0.052000000000000005,0.024700000000000003,0.056600000000000004,0.0304,0.008,0.033,0.0355,0.0308
2019-03-31,0.036699999999999997,-0.05,-0.0088,0.0202,0.037599999999999995,0.006,0.0339,0.0051,0.0333,-0.013600000000000001
2019-04-30,0.0313,0.0341,0.0404,0.0022,0.0581,0.059800000000000006,0.0462,-0.0316,0.01,0.0667
2019-05-31,-0.0562,-0.12240000000000001,-0.0917,-0.1188,-0.08539999999999999,-0.03,-0.0605,-0.034,-0.0155,-0.061200000000000004
2019-06-30,0.049100000000000005,0.13119999999999998,0.092,0.0883,0.0801,0.051500000000000004,0.0717,0.0682,0.0364,0.0659
2019-07-31,0.016,0.0083,0.0097,-0.0264,0.0363,0.020499999999999997,0.0102,-0.0216,-0.0101,0.0177
2019-08-31,-0.014199999999999999,-0.046799999999999994,-0.0168,-0.0851,-0.0259,0.0029,0.0012,-0.0064,0.0345,-0.0463
2019-09-30,0.018799999999999997,0.0378,0.0384,0.0369,0.0129,0.0126,0.0083,-0.0098,0.0394,0.0191
2019-10-31,0.0008,0.0702,0.0006,-0.0208,0.032799999999999996,0.0219,0.0067,0.0466,-0.0139,0.030899999999999997
2019-11-30,0.0227,0.0291,0.0326,0.011200000000000002,0.0527,0.024700000000000003,0.021099999999999997,0.0548,-0.021400000000000002,0.050499999999999996
2019-12-31,0.0348,0.054000000000000006,0.0134,0.062400000000000004,0.0384,0.0104,0.013500000000000002,0.0345,0.0412,0.0236
2020-01-31,-0.0043,0.061500000000000006,-0.0274,-0.11869999999999999,0.0337,-0.0212,0.0097,-0.0199,0.0483,-0.0134
2020-02-29,-0.0876,-0.0725,-0.0861,-0.1543,-0.0699,-0.0622,-0.0672,-0.0537,-0.0989,-0.0987
2020-03-31,-0.10869999999999999,-0.2267,-0.1691,-0.3447,-0.0977,-0.1322,-0.0791,-0.0509,-0.1305,-0.19219999999999998
2020-04-30,0.0775,0.25489999999999996,0.10859999999999999,0.3231,0.1492,0.09210000000000002,0.18239999999999998,0.13449999999999998,0.0518,0.11449999999999999
2020-05-31,0.031,0.0713,0.0582,0.005600000000000001,0.07629999999999999,0.0481,0.044800000000000006,0.0416,0.0463,0.046
2020-06-30,-0.0014000000000000002,0.1413,0.026000000000000002,-0.0039000000000000003,0.057300000000000004,-0.0262,0.044199999999999996,-0.0144,-0.050199999999999995,0.005
2020-07-31,0.0587,0.1868,0.045599999999999995,-0.0479,0.0687,0.0506,0.0943,0.043899999999999995,0.0634,0.0381
2020-08-31,0.044500000000000005,0.40990000000000004,0.0617,-0.011399999999999999,0.10619999999999999,0.055999999999999994,0.08070000000000001,0.0235,-0.0225,0.0679
2020-09-30,-0.0208,-0.0904,-0.0014000000000000002,-0.1499,-0.0524,-0.0197,-0.038599999999999995,-0.0143,-0.0032,-0.029500000000000002
2020-10-31,-0.027000000000000003,-0.0325,-0.0076,-0.0446,-0.0178,-0.038900000000000004,-0.0269,-0.0437,0.0447,-0.017
2020-11-30,0.1002,0.33899999999999997,0.1396,0.2853,0.1072,0.1447,0.083,0.0983,0.026600000000000002,0.1588
2020-12-31,0.049100000000000005,0.1539,0.0252,0.056900000000000006,0.0508,0.0512,0.0138,0.0471,0.0062,0.0567
2021-01-31,-0.0415,0.1148,-0.0232,0.050499999999999996,0.005600000000000001,-0.0355,-0.0006,0.0342,-0.0044,-0.027200000000000002
2021-02-28,0.0132,-0.0808,0.0553,0.23620000000000002,0.013600000000000001,0.0426,-0.0165,-0.0125,-0.045899999999999996,0.09789999999999999
2021-03-31,0.0728,0.0087,0.0771,0.022799999999999997,0.0087,0.0163,0.057300000000000004,-0.0009,0.1039,0.0526
2021-04-30,0.0332,0.044000000000000004,0.024399999999999998,0.0075,0.0642,0.0308,0.0703,0.0296,0.0398,0.057
2021-05-31,0.0197,-0.0533,0.0277,0.062,-0.0089,-0.0051,-0.0215,-0.0012,-0.0116,0.0277
2021-06-30,-0.008100000000000001,0.0556,-0.0101,0.0553,0.0677,-0.0001,0.029300000000000003,0.0441,-0.014199999999999999,-0.0202
2021-07-31,0.0023,-0.0096,0.013300000000000001,-0.0866,0.036000000000000004,0.0036,0.0025,0.028399999999999998,0.0297,-0.005699999999999999
2021-08-31,-0.0028000000000000004,0.0178,0.0055000000000000005,-0.0116,0.0464,0.0137,0.0241,0.028399999999999998,0.0323,0.027000000000000003
2021-09-30,-0.0458,0.027999999999999997,-0.0579,0.1108,-0.061399999999999996,-0.0558,-0.0438,-0.0602,-0.0487,-0.0245
2021-10-31,0.0374,0.3078,0.0499,0.1027,0.0814,-0.0424,0.051500000000000004,0.0223,0.051100000000000007,0.0668
2021-11-30,-0.0387,0.020499999999999997,-0.0069,-0.054000000000000006,0.014499999999999999,-0.0719,0.0147,-0.0426,-0.0197,-0.0548
2021-12-31,0.08070000000000001,-0.0466,0.0581,0.0305,0.0167,0.0395,0.0152,0.0658,0.08560000000000001,0.049400000000000006
2022-01-31,-0.006500000000000001,-0.10310000000000001,-0.0584,0.17420000000000002,-0.0843,-0.019299999999999998,-0.0883,-0.0877,-0.021,-0.0326
2022-02-28,-0.005699999999999999,-0.0707,-0.0123,0.0836,-0.0452,0.0029,-0.0155,-0.0101,-0.0109,-0.0172
2022-03-31,0.0045000000000000005,0.1503,0.0092,0.09789999999999999,0.032799999999999996,-0.0242,0.0298,0.051500000000000004,0.0969,0.0109
2022-04-30,0.0226,-0.16899999999999998,-0.0529,-0.0128,-0.126,-0.1056,-0.0978,-0.0691,-0.0371,-0.0913
2022-05-31,-0.0163,-0.0904,-0.0037,0.1557,-0.0209,0.0866,-0.040999999999999995,0.0096,0.048,0.0062
2022-06-30,-0.038900000000000004,-0.1184,-0.09449999999999999,-0.1655,-0.08130000000000001,-0.0663,-0.07730000000000001,-0.0202,-0.0654,-0.09960000000000001
2022-07-31,0.041299999999999996,0.27649999999999997,0.0833,0.1047,0.1167,-0.0003,0.147,0.0277,0.06269999999999999,0.0886
2022-08-31,-0.0182,-0.0579,-0.0349,0.0335,-0.0537,-0.0287,-0.0311,-0.0504,0.0011,-0.0252
2022-09-30,-0.0837,-0.0655,-0.11539999999999999,-0.0925,-0.1149,-0.1386,-0.07629999999999999,-0.0192,-0.1161,-0.081
2022-10-31,0.09960000000000001,-0.0662,0.12210000000000001,0.2346,0.0506,0.106,0.0435,0.08779999999999999,0.0345,0.1149
2022-11-30,0.053099999999999994,-0.0808,0.0902,0.0104,0.0537,0.0218,0.0379,0.0535,0.06849999999999999,0.059000000000000004
2022-12-31,-0.0263,-0.2807,-0.0236,-0.0424,-0.0795,-0.0682,-0.0793,-0.0172,-0.011200000000000002,-0.0536
2023-01-31,-0.0037,0.2904,0.0592,0.0275,0.0958,0.1356,0.0975,-0.0105,-0.012199999999999999,0.07519999999999999
2023-02-28,-0.0217,0.10980000000000001,-0.018500000000000003,-0.069,-0.002,-0.065,-0.0467,-0.0429,-0.053200000000000004,-0.024399999999999998
2023-03-31,0.0317,-0.0064,0.0037,-0.0043,0.1047,-0.001,0.0339,0.024900000000000002,0.0395,-0.05
2023-04-30,0.0317,-0.15259999999999999,-0.0059,0.0258,0.0024,0.009899999999999999,0.022400000000000003,0.0412,0.0172,0.018000000000000002
2023-05-31,-0.0542,0.1355,-0.0554,-0.0951,0.0855,-0.0941,0.0052,-0.0366,-0.0583,-0.028399999999999998
2023-06-30,0.0285,0.2466,0.10679999999999999,0.0654,0.0591,0.0462,0.0783,0.0466,0.025099999999999997,0.07440000000000001
2023-07-31,0.023,0.0276,0.0319,0.0746,0.042199999999999994,0.0095,0.0226,-0.0012,0.0277,0.0538
2023-08-31,-0.0378,-0.0435,-0.023799999999999998,0.0197,-0.016399999999999998,0.0016,-0.0039000000000000003,-0.0023,-0.0536,-0.0337
2023-09-30,-0.046,-0.0258,-0.0707,0.031400000000000004,-0.0602,-0.032,-0.056600000000000004,-0.047,-0.050499999999999996,-0.0341
2023-10-31,-0.0369,-0.179,-0.027000000000000003,-0.0611,-0.0177,-0.0013,0.004,-0.045899999999999996,0.0102,-0.0269
2023-11-30,0.049400000000000006,0.1577,0.08689999999999999,-0.0134,0.1206,0.0696,0.0717,0.057999999999999996,0.051500000000000004,0.1045
2023-12-31,0.035699999999999996,0.0659,0.0633,0.0017000000000000001,0.0462,0.0225,0.059000000000000004,0.0691,0.0173,0.0662
2024-01-31,-0.0194,-0.1793,-0.0116,-0.0011,0.0311,0.045700000000000005,0.0124,0.0352,-0.0301,0.009899999999999999
2024-02-29,0.0169,0.0721,0.0533,0.030899999999999997,0.0622,-0.027200000000000002,0.09480000000000001,0.0463,0.0239,0.04650000000000001
2024-03-31,0.0296,-0.0559,0.044800000000000006,0.10289999999999999,0.0236,0.030899999999999997,0.0268,0.0219,0.0704,0.0449
2024-04-30,-0.013600000000000001,-0.0095,-0.0393,-0.0064,-0.0441,-0.0653,-0.0473,-0.0587,0.0158,-0.045599999999999995
2024-05-31,0.0096,-0.0078000000000000005,0.031200000000000002,-0.0045000000000000005,0.081,0.0374,0.024700000000000003,0.032,0.0803,0.0326
2024-06-30,-0.021,0.0613,-0.019,-0.0215,0.0757,-0.006,0.0353,0.029300000000000003,-0.0416,-0.0013
2024-07-31,0.04769999999999999,0.1158,0.034300000000000004,0.0199,-0.0175,0.0385,0.0054,0.0083,0.0639,0.062
2024-08-31,0.040999999999999995,-0.0513,0.0163,-0.0292,0.013500000000000002,0.0124,0.013600000000000001,0.0641,0.0458,0.0305
2024-09-30,0.0098,0.1427,0.025,-0.0315,0.0297,0.0556,0.0366,-0.0184,0.053399999999999996,0.0068000000000000005
2024-10-31,-0.0259,-0.031400000000000004,-0.04019999999999999,-0.0054,-0.0022,0.023700000000000002,-0.011399999999999999,-0.0315,0.0069,0.011000000000000001
2024-11-30,0.015300000000000001,0.29710000000000003,0.0635,0.0654,0.0495,0.09179999999999999,0.09949999999999999,-0.0051,0.0621,0.1018
2024-12-31,-0.0504,0.1101,-0.0781,-0.0898,0.0143,-0.0796,-0.0187,-0.0538,-0.07780000000000001,-0.0708
2025-01-31,0.0066,0.0043,0.0382,0.0143,0.0027,0.0137,0.0673,0.0635,0.0292,0.06309999999999999
2025-02-28,0.0553,-0.228,-0.0184,0.0297,-0.0395,0.094,-0.0374,0.035,0.0202,-0.005600000000000001
2025-03-31,0.0040999999999999995,-0.0999,-0.0455,0.0385,-0.0915,-0.0134,-0.0735,-0.0416,0.0076,-0.0434
2025-04-30,-0.006,0.058899999999999994,-0.0217,-0.14029999999999998,0.011200000000000002,-0.049,0.0095,-0.0066,-0.0132,-0.015300000000000001
2025-05-31,0.012199999999999999,0.1886,0.0682,0.0178,0.1067,0.038599999999999995,0.0558,-0.0395,0.034300000000000004,0.043
2025-06-30,-0.0074,-0.0584,0.0369,0.0513,0.0908,0.0363,0.0241,0.020099999999999996,0.0101,0.0417
2025-07-31,-0.0189,-0.0115,0.0213,0.0353,0.0565,-0.0336,0.0217,-0.0128,0.0337,-0.011899999999999999
2025-08-31,0.0305,0.08039999999999999,0.013600000000000001,0.0441,0.0096,0.038,0.008100000000000001,0.0473,-0.0159,0.042199999999999994
2025-09-30,-0.030600000000000002,0.2511,0.027200000000000002,-0.0075,0.0708,-0.0113,-0.0115,0.0203,0.0398,0.0028000000000000004
2025-10-31,-0.0335,0.0256,0.0276,-0.008100000000000001,0.055999999999999994,-0.058499999999999996,0.0174,0.042800000000000005,0.0044,-0.0279
2025-11-30,0.0526,-0.0371,-0.0029,0.023700000000000002,-0.0252,-0.014499999999999999,0.0028000000000000004,0.10859999999999999,0.028999999999999998,0.0174
2025-12-31,-0.0086,0.043899999999999995,0.0147,-0.008,-0.0063,0.0371,-0.0132,-0.015300000000000001,-0.042699999999999995,0.019799999999999998
