date,CSI300,CSI500,CSI1000,GEM,Value,Growth,Dividend,LowVol
2010-01-31,-0.10390431592948368,-0.02465991342744167,,,-0.12521070248586696,-0.09730057185084617,-0.10331150006814127,
2010-02-28,0.02419077728761554,0.059438368655405194,,,0.02598942262179249,0.017232042662063796,0.02271978864789248,
2010-03-31,0.019484310712912123,0.02621243233877868,,,0.03642550538324718,0.020299562421141504,0.0064005420829833515,
2010-04-30,-0.08316637309761732,-0.06675052989209573,,,-0.10159833137798335,-0.08231486416391431,-0.08001993145523945,
2010-05-31,-0.09588066630479242,-0.075318996792065,,,-0.09264093246349936,-0.1132231671104853,-0.085818874524755,
2010-06-30,-0.07579300059424565,-0.10717860306736915,,,-0.06365150486429272,-0.08509332753956034,-0.0939087303020889,
2010-07-31,0.11930068238479619,0.14372251985556428,,0.053427882094692514,0.1045111761869677,0.1286082179668535,0.11534598692643705,
2010-08-31,0.011970666951101716,0.09500039368857549,,0.05900162221159788,-0.039919103532285005,0.026088190368659614,0.015442822948034785,
2010-09-30,0.011155323044873322,0.015539662026078593,,-0.08096083153758393,-0.03736904242173267,0.026636370083207073,0.0007850409911089873,
2010-10-31,0.1513874288299324,0.08472869938559491,,0.12941957839410345,0.16172297525257595,0.1496477444303672,0.14324835042067008,
2010-11-30,-0.07189326100160864,0.010955016841090792,,0.10989157574949138,-0.106076281511296,-0.0471939299200983,-0.06441381886409536,
2010-12-31,-0.0027810142541325744,-0.03407616112700851,,-0.03710694166079831,0.0005201956817850739,-0.0011419112430699485,0.017057751611537997,
2011-01-31,-0.016543696322014134,-0.06600663274938257,,-0.09540795069185759,0.0013822690150546713,-0.015626241268702268,-0.01580128287002802,
2011-02-28,0.052998724527938856,0.10504504582659191,,0.0686567164179106,0.02806786408003581,0.04675119917694359,0.05989328882653844,
2011-03-31,-0.0050225972115340856,-0.018606894949136477,,-0.08318057495344511,0.030536680029697783,-0.0053493656021035285,0.0025033872913107214,
2011-04-30,-0.009482553218949086,-0.03270457055252762,,-0.09479458413005704,0.018022309378278756,-0.02202073536258653,-0.0070328576221241335,
2011-05-31,-0.05987584892269071,-0.08116619315068896,,-0.07274998219597573,-0.056822057863190056,-0.0576115055047437,-0.060607032534502614,
2011-06-30,0.014170316995584908,0.03038875173369071,,-0.0004679108842453594,-0.019481099033653027,0.03180156119894284,0.0036523002231887425,
2011-07-31,-0.023655681552017582,0.01069763013470082,,0.07962819135165433,-0.04545587087927261,-0.014839849890311063,-0.02520653145721885,
2011-08-31,-0.042160050254384296,-0.04273300031112803,,0.00899726041796689,-0.036908500290824486,-0.04292936903191802,-0.05129178146985125,
2011-09-30,-0.09323705131699855,-0.12948991747729044,,-0.14146685549026305,-0.07262105044331046,-0.11403501741023225,-0.0732299206726752,
2011-10-31,0.04414587555121319,0.03695627598638063,,0.07794381229981262,0.06778043334478023,0.040566930232918796,0.03026400415877184,
2011-11-30,-0.0644776272239117,-0.04486215551380446,,-0.017225650153963823,-0.06709005738802654,-0.06912074939031931,-0.0549725980463297,
2011-12-31,-0.06971112662203738,-0.14481031387387555,,-0.1295823449961102,-0.006918938180549561,-0.09566594572525322,-0.06442828809595336,
2012-01-31,0.050524738014666504,0.008485126768755125,,-0.11079171601526516,0.06476144822392049,0.06088379319044579,0.053528269774796966,
2012-02-29,0.06893874834635949,0.12191553543579059,,0.133586462375189,0.03804614683210583,0.08558039855420141,0.0544029091983802,0.06393929693283451
2012-03-31,-0.06804641965147684,-0.07556199109125605,,-0.07726671888769221,-0.06395795147883376,-0.07468688567748194,-0.06164244790516227,-0.06633185555717491
2012-04-30,0.06976172950496151,0.07251754244252595,,0.009744752910382681,0.059707922790747325,0.07897079550205888,0.05713559811812696,0.06445031476942709
2012-05-31,0.002240917051036906,0.024273884623801756,,0.07199061201434476,-0.022602447838538153,0.02476179722080185,-0.00910505830600472,-0.005398303373473912
2012-06-30,-0.06475200623698252,-0.07529532370717862,,-0.010579287470692478,-0.04699148296811617,-0.07472612233807441,-0.07241136153181515,-0.052592669659047075
2012-07-31,-0.05227875067232368,-0.08982314716512563,,-0.06842589075856897,-0.04345564397693058,-0.06555224001786342,-0.051264840146410195,-0.04475157137689101
2012-08-31,-0.05488996203044938,-0.006233239385260547,,0.04382090522335136,-0.04596216787842522,-0.05263390371256993,-0.04538682483300793,-0.036537186874084804
2012-09-30,0.04001962929300085,0.019191591017677867,,-0.024036794622324442,0.018182984929314028,0.06494879322613745,0.03443245641464143,0.012710926897085084
2012-10-31,-0.01669613179678564,-0.009892954203950755,,0.002918914216112789,-0.004506788987934662,-0.02196516607729726,-0.013194776660738317,-0.00079209907264155
2012-11-30,-0.05107236941307958,-0.11094136322214898,,-0.12273061780979777,-0.007417710011410672,-0.06662762632522501,-0.04098922080585998,-0.034894137425102834
2012-12-31,0.17913632112750588,0.16304483665551395,,0.17650461627711533,0.21160602077152224,0.16160547212831178,0.19218935134256587,0.1351503720684577
2013-01-31,0.06497547317586694,0.062205955077445196,,0.08705031637723204,0.07828631169918654,0.04617089220181314,0.08574548153194606,0.05544831649712578
2013-02-28,-0.005044881018221092,0.03694665939387942,,0.10965135533920534,-0.025251145976286304,-0.002235289626897563,-0.012846022791999978,-0.005906537895283059
2013-03-31,-0.0666749709257416,-0.044596764202861405,,0.0062246325899000254,-0.07451227295262641,-0.06485061010007742,-0.07003894924063003,-0.033295064828332444
2013-04-30,-0.019148461193475352,-0.02306713834220253,,0.026459539156678646,-0.009350753459495542,-0.021024231846916375,-0.01894512317204433,-0.02528546120847397
2013-05-31,0.06501843251313888,0.14058340157837557,,0.20648293588462074,0.03920631350454373,0.07368727476711778,0.055985855728429845,0.05346949681494784
2013-06-30,-0.15568713633151288,-0.15756460580992793,,-0.05718889529860949,-0.15629164693624342,-0.139159408645242,-0.16458243798308247,-0.14409148808388428
2013-07-31,-0.0034617217998953453,0.06018736839372818,,0.12094699987545199,-0.03185390206527805,-0.0023035259426370525,-0.013321716170165643,0.01043896431398994
2013-08-31,0.05512441513327948,0.06803336769906698,,0.04508758702486282,0.05673110232795975,0.06170513460578353,0.054500774410649155,0.06641242875164521
2013-09-30,0.04111093344166372,0.056969587472994965,,0.15421488509844794,0.03129546823539697,0.03757757976454967,0.04281849261541382,0.05151273972015069
2013-10-31,-0.014661045056593158,-0.041071106276367564,,-0.0967584172081245,0.008996007874448209,-0.033573415700410725,-0.010676206165997626,0.0029000377537724553
2013-11-30,0.027478411504652245,0.06261839196150376,,0.10625103698338001,0.017977463356463774,0.028812952806407832,0.0153521752471244,0.033815174113871915
2013-12-31,-0.044657851922799474,-0.029720125998921043,,-0.04564563070570393,-0.04690044121881143,-0.04985361304053615,-0.04436150427134877,-0.030642949875064218
2014-01-31,-0.05475303709057322,0.014708432486414624,,0.146831906927396,-0.05642727778701995,-0.04031151585735859,-0.028764394622108225,-0.05885366287377691
2014-02-28,-0.010660400917160362,0.023295575042672434,,-0.04083215127495199,-0.012929887028308551,-0.009325511572678358,0.031077156046476206,0.0056042939107903145
2014-03-31,-0.014991479923321727,-0.0340531734847378,,-0.07463547830013928,0.018959214084941722,-0.02065630681474151,-0.014312850118911591,-0.006923514213209692
2014-04-30,0.005755938694640417,-0.01936344301941184,,-0.03358261786413608,0.01663799730256388,0.0038127125825062613,-0.01301688354046393,-0.0068528473434056325
2014-05-31,-0.0010168349887592631,0.016745924905142262,,0.027211467500617426,-0.002292810568616077,-0.01331986711719002,-0.00461197723626261,0.008052913676127593
2014-06-30,0.004013050994591039,0.024982777252288813,,0.06568638682008654,0.002707366926550936,0.005919115558006283,0.012332156855275223,0.00032291734410638817
2014-07-31,0.08550711785685605,0.08462425695615927,,-0.04283161649023637,0.09251039375422643,0.08476601689703389,0.09785818320783712,0.09773126436848178
2014-08-31,-0.005090520118915087,0.0401297143910857,,0.059443945307851465,-0.025514217170724107,-0.0017074333492244076,0.005054470427308111,-0.007321039147768826
