Date,0001.HK,0002.HK,0003.HK,0005.HK,0011.HK,0016.HK,0027.HK,0066.HK,0388.HK,0700.HK,0941.HK,1299.HK
2019-05-31,-0.07417437124027082,0.0036450284669165,0.02998419388342133,-0.042701310082552846,,-0.0834564663307319,-0.19181566711454834,0.047173223728908864,-0.08308832287805679,-0.1572935097365208,-0.06659195588908573,-0.06733980850599852
2019-06-30,0.03983804416813763,-0.027636972261152803,0.0,0.011709555136089733,,0.06768750561970949,0.11075944812160277,0.09697584778880941,0.10585414800341408,0.08159516860924154,0.03944491350552215,0.14392397081560504
2019-07-31,-0.04350650108373655,-0.011020651412840698,0.0011546903057295665,-0.02237654523493604,,-0.04226424258873518,0.025640946728194836,-0.019962138913424687,-0.03698332813741256,0.044242881862142314,-0.0618413709361294,-0.03976260036730661
2019-08-31,-0.07264088988002237,-0.05278577605586565,-0.12687442206468502,-0.09914355992534529,,-0.12450751089072243,-0.08888888537934425,-0.11477575321310218,-0.08256845286618097,-0.1178709259304278,-0.0039207025590072275,-0.05747832907774142
2019-09-30,0.026249414250701042,0.027832969066515334,0.017080892372675516,0.07282416364749889,,0.015301452493489132,4.480768230741283e-05,-0.03083708385222894,-0.04166650372190894,0.016625578404522168,-0.0015395827464697032,-0.024777821736767458
2019-10-31,0.0476879737568805,-0.012143003329715851,-0.003926482904592743,-0.001438406188954744,,0.05407828696553163,0.11076933423360669,0.02272706253574719,0.0652172428841371,-0.028467446862699086,-0.016191232301699388,0.05941902979799396
2019-11-30,-0.01931036150062826,-0.007990280247511916,-0.019710913012534803,-0.02352933575587557,,-0.01175813496534206,-0.054478349716580166,-0.024444397716698374,0.00897961980144335,0.03428922381320998,-0.07523500000884242,-0.0006371300570934268
2019-12-31,0.04500709344802312,0.022854904302955337,0.020107245173062838,0.04733229185811427,,0.047409893563092664,0.12109365329956923,0.04897521258694759,0.02346265645890222,0.13200732308649132,0.1101692842546449,0.04336741432179325
2020-01-31,-0.06729491934229881,-0.009157065401824704,-0.0170827235494162,-0.06573540392399102,,-0.08382222377265636,-0.1027874152838133,-0.04668862714702915,0.022925136921166045,-0.0069221830097682124,-0.019847330874160685,-0.04951113796188944
2020-02-29,-0.02092356392962491,0.00800991856885891,0.002673678460074047,-0.06508375987367998,,0.013723720910418402,-0.0009708260775008748,-0.0011390311545513843,-0.011592048170050329,0.03485244717181257,-0.0451712460576329,-0.010932465388422297
2020-03-31,-0.22918185392384116,-0.11338661062342326,-0.1480000742191805,-0.1693319102449805,,-0.06683690574453693,-0.18798352902436688,-0.08665887662901495,-0.07496780873537812,-0.015026007605984382,-0.05954335146387135,-0.08777618366063034
2020-04-30,0.09751412954685823,0.15804197023906852,0.08450705929415525,-0.08833542120232474,,0.041095984583389145,0.22007254442051338,0.07490610501487138,0.0778442629609557,0.09679118976289103,0.08326125420667596,0.025659161551493614
2020-05-31,-0.13891285358083705,-0.08272947980155776,-0.05916293681641105,-0.10931643164488891,,-0.1635337570559967,0.036670011669520663,-0.11653320584202065,0.07222232208584312,-0.012843033893555789,-0.10628287963509908,-0.1264766801968864
2020-06-30,0.05063288128428267,0.00878005606137311,-0.017243665339332526,0.009762568327515986,,0.11179771475851563,0.00860425909025997,0.08075364655995032,0.22131731880677008,0.21491216500093335,-0.03327149483608116,0.16631369930938789
2020-07-31,0.01506016812436961,-0.034210514475427556,-0.07333316880146767,-0.03453021185209204,,-0.04092989062943131,0.0009479346985716841,-0.04109589449574802,0.12181828105924808,0.0709988387878302,0.015296333863381362,-0.031120504293772555
2020-08-31,0.003956493674952766,0.037466067601647834,0.02541460543194174,-0.03290423281494248,,0.09799786267011723,0.15624977478371127,0.05456146663005512,0.05672619847073479,-0.006554300869284213,0.0469467043181806,0.13918651204166332
2020-09-30,-0.0703573156752294,-0.04660498031884608,-0.015957435142257448,-0.11834318498476737,,-0.051823326477341225,-0.14905801347125602,-0.05204444479567938,-0.06629865838113125,-0.03581531808309324,-0.08679595250833216,-0.04458523662915059
2020-10-31,0.002145919250392536,-0.009722235690310277,0.0036034184496949173,0.0771811422198816,,0.00354259524009759,-0.01636200294619572,0.0026141037172930925,0.023217326448136344,0.15542515608704122,-0.04651150661475445,-0.037549322402642304
2020-11-30,0.2044967806975606,0.021038037481282856,0.07181323236631454,0.2928350712827028,,0.08241918042029561,0.15459878499593205,0.09648008053813206,0.04105892879842443,-0.047377169110116135,-0.015906709682927733,0.16290190415206496
2020-12-31,-0.031111240691788056,-0.003072235765323561,-0.03350075988637469,-0.0204821058097292,,-0.03285043872469984,0.024576320738569635,0.02972649788375259,0.11572403008934784,0.005328565047960421,-0.04418111195762564,0.12360206673656005
2021-01-31,-0.014678877269473256,0.010423768586386606,-0.034662074784625796,0.007380228165098313,,0.05894108716547364,-0.027295291367512853,0.042725125867580926,0.15674411317093395,0.20406364737413352,0.06651652168911193,-0.017810054429683086
2021-02-28,0.09124772315700613,0.04057760631015128,0.05026941460721712,0.15506690879240836,,0.1754716816828612,0.20578238319418252,0.031007861435997652,-0.04865301248446163,-0.027879764689211273,0.13530644464798325,0.035199909477113156
2021-03-31,0.0571672329890367,0.014449492359114524,0.05128175736043361,-0.013990906384934165,,-0.04464772578518428,-0.012693953337605812,-0.0537057599031564,-0.023829461839368182,-0.07924526134705401,-0.051210453872826966,-0.028336032104950948
2021-04-30,0.0282487071305082,0.015231794692402323,0.013008313231036128,0.0736262962587726,,-0.004244613616338322,-0.022857215907112094,-0.017026096763211318,0.027547067381134882,0.021311519842520443,0.020608456493460325,0.04878068698397775
2021-05-31,-0.01979793863814272,0.02870193985620828,0.08346710527072054,0.009211934089242257,,0.016197690728475322,-0.08040927583814006,0.020338860093945144,0.03361696562597527,-0.0034816335640357465,-0.03662425532887581,0.013043806914807332
2021-06-30,-0.004115133593894149,-0.018153979983358437,-0.04475862704883249,-0.0902638848842724,,-0.029362353664538543,-0.01192367232913183,0.0011577207325947914,-0.047344680882320245,-0.05654291755228025,0.0030990868382263503,-0.0272176288460092
2021-07-31,-0.06115705721971476,0.04427089599597611,0.049751282461639734,-0.040133644676163094,,-0.0380292094336635,-0.15205146938952097,0.06473974357953538,0.07173731789158277,-0.17979446634901108,-0.014418169768080191,-0.03523308904677103
2021-08-31,-0.000880227118018273,-0.030548860940865397,-0.011058399089234783,-0.024919976108533026,,-0.015274192447141455,-0.054079811877263184,-0.04353446228566871,-0.0009093609801265057,0.004592850684186578,0.01806968948155152,-0.0016111944565119218
2021-09-30,-0.07156228264024811,-0.0275299449869022,-0.04840178482590629,-0.012062355788589385,,-0.11131390841545663,-0.19759275788994757,-0.04109589041095896,-0.02241239884096191,-0.041147105629136815,-0.00424197918107605,-0.02833915106791196
2021-10-31,0.007699601237768805,0.015333384343148015,0.025423662118147616,0.15140418092580799,,0.06262841184017409,0.05250007866632922,0.009524140081559551,-0.01875781852592473,0.04247963105958563,0.027689098077192886,-0.02334616693650493
2021-11-30,-0.06685773771422099,0.0032825566872216605,-0.03801633863800824,-0.0890776088204599,,-0.05003198397242914,0.013064168169790724,-0.018868354935768994,-0.08666094689963166,-0.04490662029055004,-0.03419685909956505,-0.0660216717213814
2021-12-31,0.0296828419426316,0.039335410301433615,0.042955242608344824,0.09196755089542563,,-0.0021097525997318956,-0.052755104712029044,0.006009699487214304,0.059069636644045964,-0.005659526954199912,0.004291820866827223,-0.04204751982557842
2022-01-31,0.0974155896761828,-0.006349141290333815,-0.011532286418194926,0.17483994685987891,,0.0,0.11138620420114065,0.0083632297880043,-0.03381633764342351,0.06276745026513164,0.12713675393209778,0.030534200327836825
2022-02-28,-0.008152155985007958,0.016613392793341175,-0.014999982411609492,-0.018148819479617773,,-0.03911195127623357,-0.03229386301492332,-0.04146900240130624,-0.14181810994442567,-0.10611209636085883,0.0009477127918366968,0.0030865322445234877
2022-03-31,0.051141527807833764,-0.025239496322303157,-0.19712358523785367,0.03141373401811465,,0.04402807513902185,0.08873466859607237,0.04697138882278651,-0.004191380115453391,-0.11158575118712555,0.025568287887514085,0.01476915832526382
2022-04-30,-0.040834052136738186,0.001964846281293564,-0.08429916187647102,-0.10424355102377536,,-0.02831198980873806,-0.029787183262123373,-0.01180642975784596,-0.09046844279557253,0.008551405443047555,-0.032317404731640575,-0.057004167805878025
2022-05-31,0.043470336199793236,0.022875708781324944,0.021864262205712137,0.07312035444709442,,0.054425592420336066,-0.08223694490310463,0.03618857883369708,0.004144528961401939,-0.03498949383905525,0.013142276641181061,0.05497350827674308
2022-06-30,-0.04757639469637698,-0.16129869600854008,-0.023381895395400587,-0.008637027553029863,,-0.033368036396974055,0.11827958803922334,-0.03187724002861769,0.13797158294314738,-0.022074916410952494,-0.032576447616890936,0.05129793220040657
2022-07-31,-0.018850078223713207,0.02150533039929936,-0.02011840227918027,-0.04356253931338128,,0.011326861647962039,-0.0021365964040589436,0.012195160935977611,-0.06994828184968926,-0.13431159823126237,0.01326537768580649,-0.07113476752046632
2022-08-31,-0.024976088796493823,0.018044865895895823,-0.06400966166434219,-0.0026340928843893163,,-0.015466672449533814,-0.05567472203606627,-0.020082344987293,-0.10515152852635601,0.06649283175251264,0.059415987473384835,-0.03860776086001727
2022-09-30,-0.13022992053596316,-0.11510344131929262,-0.09305373883269841,-0.15123482202574168,,-0.05904654404354348,0.052154259525956315,-0.10434770576957553,-0.15166777031783452,-0.1858190446465855,-0.009379778068438815,-0.1334038817238007
2022-10-31,-0.10138254828653481,-0.11204713238303676,-0.12427741364240363,-0.02424230441339792,,-0.027634095514641244,-0.22737068251523995,-0.041608933783751634,-0.22477743251397186,-0.2282281886167753,-0.05310611325235115,-0.09167310815908802
2022-11-30,0.16153829853804003,0.07400374231209339,0.09570953535756566,0.17391314195867902,,0.15563307589960007,0.30265011953287324,0.08683054583043703,0.4641148557875827,0.39688714062219277,0.09523805661629514,0.3204373752166103
2022-12-31,0.034216404497748654,0.017330147071532576,0.11746989972338828,0.027513122333723272,,0.13980818292872188,0.10492495180629957,0.10119840102011457,0.10196071662926554,0.16295256563892813,0.0,0.10573247579251643
2023-01-31,0.0629670288519717,0.02194906742406877,0.0592992884581216,0.19361479682983074,,0.0402619330154097,0.05426363329966177,0.013301280300290541,0.045076978019489955,0.20481922904860572,0.08599037420700695,0.02016141666731741
2023-02-28,-0.06024097614194168,-0.04553279913356645,-0.061068796673663495,0.023295940524361125,,-0.03510356239298762,-0.04044120230201009,-0.056086057973681935,-0.10726437263066069,-0.10099424575715643,0.04626331516567017,-0.059853287941764255
2023-03-31,0.040598289544335975,0.042604229462971155,-0.0636856633028382,-0.07516932671367316,,0.037914045902967874,0.004789240850328724,-0.04298364918443853,0.11904080095535075,0.12281716942157139,0.08163267134992824,-0.007207122986105374
2023-04-30,0.07802865068523857,0.029982385448551474,0.007236069559425795,0.055450876403969396,,-0.009090904016419876,0.058150575539619664,0.034346138477751476,-0.06950038899130562,-0.10730955169103029,0.06367919021463142,0.027828116744822884
2023-05-31,-0.0596322683381284,-0.023116593785904804,0.014367671359755807,0.0413469924429235,,-0.08532111723362834,-0.1252252275181578,-0.05718767774439637,-0.11543196103091191,-0.0917265313099731,-0.05912786751240484,-0.10323085335859661
2023-06-30,0.010559564229657425,0.0794897347179917,-0.009748044221351893,0.05719224498518827,,-0.010030172779744828,0.023686990763029492,-0.0013870162553578647,0.030007150317908682,0.0676111131730841,0.04128419756730506,0.053262223589247926
2023-07-31,0.005224658753225864,0.04187192029295539,-0.014771177442038375,0.06885246636941234,,-0.011651321519347335,0.13883281398156222,-0.004166585508478926,0.10365813196689211,0.06875751840722066,0.0007806564307992758,-0.021491606003319563
2023-08-31,-0.11122652117817688,-0.030732969973990776,-0.11675232415719272,-0.08618352066076362,,-0.09482319954587215,-0.08303876836168145,-0.07452995598511891,-0.052566709956656577,-0.08295708479977193,0.046801837823932546,-0.08010362715286357
2023-09-30,-0.002238439657059166,-0.047971102954805,-0.053726235101520636,0.04842832294194599,,-0.05096249870487024,-0.08798031860353217,-0.053435044643107,-0.03749997830395979,-0.05784615789063674,0.015926923050653352,-0.09761814909512789
2023-10-31,-0.05608601870136065,-0.012079295822570613,-0.0018314101818206474,-0.08995139568710642,,-0.041169652051563754,-0.06998951561620226,-0.05645167404582274,-0.06015043864884051,-0.05551922891874761,-0.05707760975624998,0.062646811310342
2023-11-30,-0.010113595521286989,0.06113525032939582,-0.014678968534080239,0.06862103039920964,,-0.002526684385297906,-0.07867722248621734,-0.04273504966581687,0.008000098814027856,0.13070528287106864,0.021791720819837268,-0.006632285941622462
2023-12-31,0.06896532951553636,0.07230700580226057,0.11359397342746913,0.06418924585560704,,0.10176116420550496,0.08292075100296126,0.08214281561288139,-0.0331890883813416,-0.10214062278461367,0.023696859844134055,0.009643821759621973
2024-01-31,-0.03464739903377745,-0.035686372744486716,-0.07190624543278423,-0.027777814262820444,,-0.13735922774889264,-0.07199998259483076,-0.16171617960252116,-0.11716412249129693,-0.07833784412265565,0.02546286685619048,-0.10433501049172755
2024-02-29,-0.016089095319459568,0.049879320870951815,0.09189183364823239,-0.016326627724156828,,0.0837334706570696,0.052955740218638914,0.023622150852520063,0.026204600483839657,0.024390232577414572,-0.009781655119644017,0.043478284262795874
2024-03-31,-0.04905678050693574,-0.02638969874144792,-0.021452157614465728,0.0573426319446686,,-0.032654847622824223,-0.07389222218877034,-0.007692451230207564,-0.04686023979119014,0.09595954559619257,0.01671728400837824,-0.17374216957797572
2024-04-30,0.01190478930262806,-0.010425106154521968,0.006745302495920091,0.09566650102925633,,-0.035785208781834776,-0.09796433124081771,0.0019381254089996247,0.10447758960800901,0.14285717239881146,0.044843110336454384,0.0999048636545461
2024-05-31,0.040641524539047014,0.012564829519735365,0.016750592245566853,0.06113104385059254,,0.03505149095885085,0.057827814207308315,0.0581902779028991,0.04451503780231092,0.04524192131488891,0.0743919024452453,0.06644496336441708
2024-06-30,-0.018372701691189874,0.020210174558253247,0.016731236471004385,-0.005098422525986801,,-0.10292152725727866,-0.029333180551216254,-0.0698113174826418,-0.04794519194270619,0.03501954551304909,0.05887012738573483,-0.12324239057824593
2024-07-31,0.09625670711343659,0.06259924270184447,0.07239061923413126,0.024158243607601104,,0.004441028242657685,-0.09752755453547068,0.026369150995793067,-0.07354114113841381,-0.02738980030075555,-0.05714296294359589,-0.009433927201386805
2024-08-31,0.0499999289172246,0.04250546928858023,0.015969367225398212,-0.007374752467799062,,0.12675017405855704,-0.08066965475124022,0.10545566294929287,0.03710083146581167,0.05466581510216617,0.04958682013721338,0.056190464449368704
2024-09-30,0.05568267176863717,-0.006063353459709653,0.007874068430789416,0.026967902700398616,,0.11903216088388091,0.3143486250113159,0.06533575168496131,0.38235762163873055,0.16387435950719964,-0.0020379764604817607,0.26633254430577047
2024-10-31,-0.08501121171027115,-0.04066804321647721,-0.05781246281057573,0.023421060777159664,,-0.016364653371713778,-0.11523700884523091,-0.035775097789833676,-0.04721044087427195,-0.08996853304653529,-0.027229419517106335,-0.11773165211042924
2024-11-30,-0.009779980720579395,-0.011354851670375865,-0.02155885990813855,0.016468490948267966,,-0.05004615071883245,0.0,-0.0371025139641854,-0.0675675828074509,-0.01631240054329508,0.011896506432752307,-0.05370209621938937
2024-12-31,0.025925942028707016,0.011287845489173387,0.049152391892742786,0.04551729794952508,,-0.029126118976293136,-0.04486246095704738,-0.005504593390893597,0.018633793057495796,0.054773798805718865,0.05809109999085793,-0.03267419937798699
2025-01-31,-0.054151629174077565,-0.011467831006029772,-0.03554108310619808,0.05474923563362055,,-0.06933346204503388,0.007575753400709262,-0.10147590254640781,0.02642258827552424,-0.04240102493265907,-0.009803817823776484,-0.03199995860060689
2025-02-28,-0.011450403552979216,-0.0030935689805920985,0.03852588813667168,0.11632286098554734,,0.042980072557306626,-0.040601530170798816,0.0431210246145699,0.1551154921152651,0.19054723346473157,0.04290419916392185,0.09090917079943872
2025-03-31,0.12612617075696853,0.002780064126506776,0.07903225159472949,0.01861022882262664,,0.027807117413684246,-0.04702185580332474,0.001968587181435222,-0.0008693437124117631,0.03844547611211291,0.06075950463607427,-0.013468106365193577
2025-04-30,0.0011428489061082736,0.04574140910600266,0.04484311705028232,-0.011911490351329102,,-0.003382974047988707,-0.07236848315069055,0.0530450806901388,-0.011600970568491853,-0.03983907840851475,-0.03281614652205511,-0.00853249137084855
2025-05-31,0.04316580056706987,0.003770721606588978,-0.012875518029386912,0.07098093539955364,,0.14392398460282885,0.2032872154559835,0.05626466447316858,0.16138502148418188,0.05312025816282051,0.08574938906359741,0.15311329457401857
2025-06-30,0.09399761958963015,0.0027305994570760994,-0.01262363029935587,0.027041670212709867,,0.06884273297915544,0.043413096628750925,0.029197094087149766,0.05811021099436475,0.009634624314161844,0.018195541830029693,0.07235342853197602
2025-07-31,0.06418231012372799,0.03101363984407879,0.06373293975844785,0.012638357160246416,,0.03831198833491434,0.10186515202016277,0.0017730416308818775,0.01957976245499138,0.09343936015638143,-0.011481069624190487,0.04261365213157631
2025-08-31,-0.0009728263735485632,-0.033749316852783706,0.0,0.045451639439653135,,-0.02032078178367025,0.06770838513022981,-0.052366202513511206,0.05620607089991014,0.08454546883384872,0.03890822138367822,0.0
2025-09-30,0.01174831714461222,-0.011827807387862155,-0.0189648416261351,0.09674186792756156,,0.01746716594895692,0.06377968547203783,0.0007586449026271147,-0.006830037032142577,0.111483647537157,-0.025374837623041713,0.023998808396122673
2025-10-31,0.004878059926229028,0.02870461751030784,0.06952660274734312,-0.011883123799201867,,0.013412028823441169,-0.09701496893480865,0.08036394784491696,-0.041628956546508444,-0.05128200352223844,0.008875741572158535,0.010716600249808028
2025-11-30,0.0669903374736942,0.02564095533110855,0.0013830717684648608,0.018421192041691237,,0.0747235014878993,0.03925623340717577,0.08350873040093898,-0.02974510966906352,-0.02782194692176676,0.02404701208433635,0.06825713653495025
2025-12-31,-0.030937256241582833,0.035291821552479785,-0.020718171330712187,0.12534311966742773,,-0.03498980628632209,-0.055169032215425906,-0.02720198533758389,-0.0058393865460871774,-0.018806207787360973,-0.059564792921712906,0.013027358309506631
