Date,EEM,GLD,HYG,IWM,LQD,QQQ,SLV,SPY,TLT,USO,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2016-01-20,-0.021814359408614092,0.013367949074563512,-0.006697450920617021,0.004150911308211214,0.0014956589031782652,-0.0030672458255963653,0.008982027593025244,-0.012815242936318638,0.010529950674447175,-0.02944640833212575,-0.007411283953827064,-0.026514101706941018,-0.019617401209552576,-0.012952703736393012,-0.007872170745051199,-0.012479579151970732,-0.026825130578832512,-0.02246972841998396,0.0019443629988700195,-0.008778374176616976
2016-01-21,0.0038939584677752936,0.001138797703897687,0.006742609214910766,-0.0023190308259097847,-0.002899803804154666,0.0009926994480007334,-0.0014836427869816537,0.005602165797706782,-0.0067887867306026806,0.03883503123630683,0.00880000681442783,0.031098897919833002,-0.004287364616424094,0.004374353139501075,0.005631164529118715,0.003935839246098194,0.007676175764121718,-0.0009287892635985173,-0.002985705380103343,0.012791915107235097
2016-01-22,0.03420290099688805,-0.004644969889963546,0.015327074433704402,0.02445710326980799,0.0006168603147793661,0.028953527913507138,-0.0059435307191179065,0.02051548336721032,-0.0038153175845071496,0.08294392562410247,0.017974714257349644,0.04421138302093852,0.018181811976779594,0.0087102231638565,0.027742502760819354,0.01712759782934037,0.02077561684884488,0.017894903461802558,0.01587077605330567,0.01748769251515725
2016-01-25,-0.017047476967533504,0.010285731724330338,-0.009894607237755593,-0.022196055940665094,-0.0010564186091676087,-0.014840476250468027,0.014947668726047247,-0.015116814381574306,0.005425113221409594,-0.07874870117177457,-0.03193996049557524,-0.04664541858560012,-0.02020676896493312,-0.012335863489261523,-0.011639727230591812,-0.008926710755860934,0.0,-0.00844763910771873,-0.009285144719479943,-0.01145812497549159
2016-01-26,0.014568129315682965,0.011406476843766722,0.008968610250158937,0.019975602532451564,0.002821495770833682,0.008999589494666616,0.017673031845840237,0.013643370415230338,0.00047641253057784105,0.05035132401598741,0.017167801358404455,0.037824930493858266,0.01678662816951526,0.01894261139117015,0.009772218212140915,0.009211706801392383,0.008887635587943699,0.006907839623919498,0.007587143343488867,0.014627124561445326
2016-01-27,-0.003418886362593132,0.0037282274439893737,-0.001523695414978543,-0.013748454879638716,-0.0027256854179678047,-0.024915442787097564,-0.0007235365722376708,-0.010883672606932349,-0.00023809283487896682,0.02341137479325095,-0.007911704353704363,-0.0047144961546700115,-0.0037739340495184237,-0.011235906704938237,-0.02059580919594628,-0.0010139304921380488,-0.00880934137205902,0.002286775718582046,-0.011368719396096183,-0.015640416933929813
2016-01-28,0.015780846553965278,-0.010678814187088714,0.0050869340414401165,-0.0002005639055818742,0.001145945447487362,0.014118132927930738,-0.017378763034037736,0.0052094878117860954,0.0014280016143688457,0.05664482427044959,0.0015950346399344895,0.030424733454283315,0.00047368924081059305,0.0057852518888852345,0.012921504080164015,0.010152361742743476,-0.010855097724885021,0.01597102945621276,-0.02329737367570639,0.01284896132759994
2016-01-29,0.03242122109823664,0.0038482826092700595,0.003290505114859288,0.032801357634225425,0.0051953941834339545,0.020882459796204733,0.0014738731181622722,0.024377197275041507,0.008476928532949346,-0.005154658940003776,0.02892826076319177,0.029172211455940067,0.027922753309832737,0.026910499671279453,0.03151549965332001,0.020301342490958385,0.0010291438357095117,0.01998621360459074,0.0163605304747112,0.01091251105860147
2016-02-01,-0.009486364491166133,0.01028523735300313,-0.00594475989837695,-0.004564349200328333,-0.0031893995877863013,0.0026891620224658297,0.005886675703298039,-0.0003612018397936012,-0.0030618343982853347,-0.06528488970681978,0.004126773113019011,-0.01666337907965776,-0.004144184900344627,-0.002400729012582925,0.003637036123782522,0.0033490818500456765,0.0212402430119647,0.009467115788172498,0.0015044974266236188,0.006072558772555192
2016-02-02,-0.03236487248595765,0.00037013683482878257,-0.007140372390107008,-0.02156333268462307,0.0018512852463345997,-0.021645462093174528,-0.003657658409349396,-0.01802212875600817,0.0185524481072048,-0.049889217306206435,-0.0066788682014633505,-0.03336851063898838,-0.0277390237304036,-0.02005192426850766,-0.017878248115948514,-0.012762605026408691,-0.012747418954209055,0.004361733500309661,-0.014420918472003441,-0.019447566554331774
2016-02-03,0.02832769160896964,0.010731831819877025,0.004879985352172378,0.0012963857311989457,-0.002463527497272855,-0.004796868573286761,0.024229069491839228,0.005994783974479612,-0.008293793239348535,0.08984836466548618,0.03361790525442321,0.03560470536987226,0.0009506864716060104,0.016165139366653314,-0.0012305729144458377,-0.002188012329368161,0.0010192375991366909,0.01237808703110077,0.006554060942675521,-0.0025992509695415
2016-02-04,0.007633861260914365,0.012082377069329242,-0.003194952377124971,0.003883861299031066,0.0004408176055770152,-9.867249103956421e-05,0.015770628676474274,0.0015681987645337347,0.004845256724873126,-0.023554632059385128,0.02777075896493053,-0.0005235613232850156,0.008550898028286014,0.017317900669060027,0.000985418276220118,-0.009168553255090361,0.00600821347848024,-0.00428969320573136,-0.005451579259764028,-0.005758826728545885
2016-02-05,-0.011528407578297317,0.015827077912906162,-0.00769189900413858,-0.02738060773462503,-0.000176093513447384,-0.03472668056036943,0.011997182454384747,-0.019050019336812496,0.0011666333771553905,-0.023026320261197997,-0.011441279169224217,-0.02322341131503103,-0.013188599969722214,-0.009501176668081035,-0.028050875793453334,-0.0016090298911758394,-0.018186705312766338,0.0032311304626910786,-0.019488258517274537,-0.03227599443278362
2016-02-08,-0.013662020412679832,0.013443751249405,-0.011628016077194547,-0.016421967454963382,0.005202395137716032,-0.015287769181316024,0.017433751557867527,-0.013461106228769726,0.021520603297240593,-0.030302975164222534,-0.0263478124074622,-0.005183998963947389,-0.02529821809986943,-0.00839342428466927,-0.014430326504258795,-0.002619726087108587,-0.05299331626488213,-0.0034353703050377105,-0.013664527464463228,-0.019384840297415384
2016-02-09,-0.013851337419860332,-0.002196257541759894,-0.003790503422888225,-0.006740721446220732,-0.0034210144542003995,-0.003104546157764565,-0.005483202389950925,5.388216614510277e-05,0.0010643804909020727,-0.053240743040302574,0.012392157142280036,-0.024079289676653515,-0.0014691531285800918,0.006045654613071605,-0.004624163834052064,0.00666675703665387,-0.00783877044680037,0.0034472127573794697,0.007399327686341106,-0.0015985784021927962
2016-02-10,0.004110718747304398,0.007747818623272451,-0.0014442335696357445,0.0005221199856129122,0.001232354373501554,0.0038411660181352225,0.0027567168312931933,-0.0008626538523819338,0.008811976867665772,-0.026894897166398257,-0.009492646317631692,-0.004050329951075127,-0.005394890585048051,-0.005208050494835859,0.001548475055800802,-0.0012040180914552057,0.021214626551227855,-0.0010734604542511628,0.008907359161273387,-0.0017471193053298917
2016-02-11,-0.016717948826825202,0.0401886992042193,-0.0067008852070897795,-0.010852863026220572,0.003340248154642067,-0.0014480848527211876,0.02749138235647486,-0.01300842267966007,0.007004218159422315,0.0037688106567113078,-0.02168988180679554,-0.0042522516102631025,-0.030571963252136958,-0.0195326400185456,-0.0020612942815183555,-0.008036868796018615,-0.025071653424041496,-0.017627007214841006,-0.01610885160846387,-0.0005834545598062402
2016-02-12,0.017349155417160755,-0.005879363032051943,0.014948611942936063,0.018989506869032446,-0.005607691222793365,0.015225535720627015,0.002675582766779483,0.020617168951452935,-0.0166021501159046,0.0425532118057006,0.029646594314599595,0.02636430410211399,0.04221807176374903,0.020126790768897784,0.013942917964589352,0.0141784709034114,0.009918911418791643,-0.003063304729768568,0.013381529953183868,0.018386498423286213
2016-02-16,0.022169259205172098,-0.030331226332987904,0.0009122776241876629,0.02370812018104873,-0.004758047103868068,0.02254645814692191,-0.032021317516039094,0.016878355681185342,-0.010569622974612614,-0.0024009008730527803,0.015273174713898552,0.0099493010517826,0.016105400355611144,0.020133501161679446,0.017825046765476804,0.00798861484091029,0.0,0.0063650729981910015,0.018797773270377904,0.024215074529264635
2016-02-17,0.019686296049827634,0.00618634429410414,0.008203709295101946,0.015675815464165632,-0.00026536059306181414,0.022648000876112517,0.002067521192141486,0.016334697792783848,-0.006149337545631073,0.05655827793281509,0.019728581409301116,0.032778359233349263,0.013448240232872388,0.015393602689373065,0.020515729146846295,0.010303103366306798,0.031284381560477525,-0.0019627336885233992,0.012656578867591195,0.021544461923689084
2016-02-18,-0.005889851129812884,0.02433319602449635,0.0009048042489483432,-0.004779459846441014,0.008146863878104815,-0.011414935579517227,0.01513069240756515,-0.004095714752755719,0.012296031257911677,-0.013667413349507385,-0.002901511623825237,-0.012486917182898516,-0.005687089337697904,-0.0005832398944988215,-0.00392289107881183,-0.0045105043588250515,0.012345448217034205,0.01638982916140508,-0.00617416663701531,-0.0065732530388751265
2016-02-19,-0.004608311631057127,-0.006002190201855551,0.0019354799325612682,0.005002407881621762,-0.0007022255873496697,0.0029608088999046878,-0.008130073421291018,-0.0004690429309963662,0.0008401303078418021,-0.012702039101088136,-0.011642212153610387,-0.002283449274608773,0.0,-0.0019444363552424404,0.0007384125583647094,0.0015760443642027777,-0.0013936453730801768,-0.006665365694836112,-0.001060379237222353,0.0027570267433358886
2016-02-22,0.024801592797838667,-0.01777516528948675,0.008629376023000734,0.011149882657947252,0.0020219196680244522,0.016235283952427126,-0.014344264564361997,0.014479564386649768,-0.0005340232214876561,0.04210522206389622,0.019140910350023743,0.025523563352460865,0.01572918559198766,0.016952159103756026,0.013280987180680048,0.004917475445866293,0.015352542169638328,0.011688337545745942,0.014257083085894795,0.019383802670311256
2016-02-23,-0.021297181802096832,0.014979681261872324,-0.0020424922097388443,-0.009156081514473224,0.002017549003122232,-0.01646010138234022,0.00762298366950076,-0.012629296198267137,0.004047602433130182,-0.04826041667112646,-0.024560758188041043,-0.034156942565696014,-0.017831599619125504,-0.009963839962264132,-0.015776622127908757,-0.00019591818677722195,-0.005154730635095195,0.0008558041163007069,-0.007477014540927196,-0.0055291597545459314
2016-02-24,-0.002307835926012247,0.003327072049028157,0.0016632890787040555,0.009638284423502785,0.0009630728261800225,0.009549145389773583,-0.0013754817153938115,0.004575462522343088,-0.0019776984367899653,0.012971770788864134,0.010368128692674006,0.010129546574095372,-0.0023892638729466897,0.0005811112864892998,0.00764524444602066,0.0031322434302198943,0.0008292870047386103,0.004702954710831486,0.0033146483259594017,0.0058316380157414915
2016-02-25,0.003304613883538643,0.0026358095143692584,0.005364924032372764,0.009152733357149057,0.005597783459414751,0.009848562960487639,-0.0075757993721512484,0.012111842235308368,0.0035820255592196037,0.02444703543849247,0.012948907094888273,0.0008793237887723127,0.0138889382316989,0.013152573358452768,0.012481507442481998,0.01131945801688694,0.006418914554929822,0.010212837589794743,0.012464068397434414,0.009976527373976918
2016-02-26,-0.009881503471853015,-0.006869043174790868,0.006734158376237032,0.006338725550942836,-0.0003478538617880389,-0.001255318191125454,-0.027064496445395658,-0.002301522920447052,-0.009644720436595033,-0.0022727792420651483,0.014471443242248583,0.005977005629972831,0.007085523174411357,0.0013362644602434859,-0.0026591502016397595,-0.014087117882035205,0.007201852065421788,-0.02759095198639061,-0.0017794592131717968,-0.0010674649461205332
2016-02-29,0.008649274590582179,0.013064629590324062,0.010728934689028025,-0.004457909499492874,0.0006959498124059493,-0.008991126923203474,0.012838755037400063,-0.007842672655925975,0.004370703249326091,0.02505697878356994,-0.006181064169640593,-0.01135787201709415,-0.01078769547658831,-0.006291487546282282,-0.0070285467352354525,-0.0033275479535437302,-0.0013617600115638506,0.002815960966257469,-0.0158989837293112,-0.005212387936908258
2016-03-01,0.03562025459142193,-0.0073331317520045625,0.01580421996085013,0.02151279977628051,-0.005450184908411315,0.03209733698830752,-0.0021126572798696452,0.023507347267464285,-0.017608191462805012,0.016666624281141518,0.02559781732871791,0.026157540926656564,0.03366474245238593,0.01956996886352247,0.029778174225823406,0.00962312514471697,0.023866276868446334,-0.004967723805672897,0.02144042713028771,0.026464698437108858
2016-03-02,0.013375539062098651,0.007726956678680841,-0.006797300376447435,0.010291766404037617,0.002016506220909209,0.00037803792410540105,0.00564572500178695,0.004492261854894597,0.0041265365051526,0.016393505842428047,-0.003965271549549176,0.024457648984245628,0.011009476405310803,0.0007526345872905793,0.0028439284334311754,0.0029176343128947124,0.010989334889562219,0.00520950128644837,0.001626033189697118,-0.0009162258950645708
2016-03-03,0.011313703988717005,0.017273365743903035,0.003360185182512687,0.010469741990737358,0.004725561281493151,-0.001889630711681134,0.01754385964912286,0.003919550932879545,0.0036447572672366757,-0.005376364484882101,0.006088637385483375,0.015130974306192924,0.006805701078861581,0.007145856781658022,0.0,0.005042546671003345,0.0013830419796883042,0.006046368349921893,-0.002804171344029882,0.005894946258270695
2016-03-04,0.019888299701244394,-0.0015737798071993048,0.002852349627628925,0.005507369128546102,-0.00017479810435194754,0.0003788440174559149,0.0179310502677128,0.0032535853263691017,-0.006412846452127807,0.043243202003272696,0.011638974946183378,0.009605980404438386,0.004055830820122619,0.0041076272903630695,0.002599769084749015,0.004245490134227481,0.0028947157016085967,0.011161271407349238,-0.0023676585084020374,-0.0009114695866871969
2016-03-07,-0.0015233886464155466,0.004977588099916774,0.0012363681721820896,0.010861542756358977,0.0011330279173165092,-0.006151413458754473,0.0094850533521329,0.0007981838360322513,-0.00031077455130879006,0.0476683996197953,0.011504851577567976,0.02345812011080861,-0.00044896267021377056,0.0029748813342671543,-0.006129194954708983,-0.0061487291731237015,-0.0006559584430032572,0.005518528350303642,0.008010806280051463,-0.0043015470425488145
2016-03-08,-0.0170890069792784,-0.0046227304062674834,-0.007039644009435131,-0.024152796738896698,0.005307166188716295,-0.008284097142158386,-0.018791928868439167,-0.01091770808435355,0.011045429736635803,-0.04549951075845593,-0.01956343031949148,-0.04199393451340028,-0.016165111577172153,-0.014089919988264143,-0.006166892146843628,0.0029000484121770587,-0.0015099367935311747,0.009922273392429126,-0.01221500026883926,-0.0078544473321992
2016-03-09,0.006209402333693825,-0.00829324916913754,0.002487686454894389,0.005081752482745783,-0.0011247222278366609,0.006432869726197499,-0.006155961237509167,0.004939457098518396,-0.006077920402604242,0.051813473550805345,0.00626471562408959,0.0162289438876293,0.00136917749603227,0.003196937167660119,0.00859175818788005,0.00751871142930316,-0.0030564967459565384,0.004598527693139509,0.00178754720805685,0.001978903773749874
2016-03-10,0.0015425862811508928,0.016056181130168712,0.006947546313138098,-0.008146122101269193,0.004159295371821026,-0.001526302000398494,0.019958703866660432,0.0008027505030012705,-0.0041028145071684285,-0.010837405006048129,0.005302579089466741,0.0008228638797735943,-0.0009115802881490831,-0.0014994296347859981,-0.0009467101821171164,0.00038258121162293435,-0.004714675443976191,0.0008319670045426886,0.0005948534431687857,0.0025019379825368393
2016-03-11,0.02094867491695629,-0.01720161594971703,0.012075013282302205,0.02142936710832566,0.002846797974866755,0.017484952865904235,-0.006747599855237096,0.01613673781617475,-0.0101040065028003,0.01494020110559724,0.018349247557057247,0.025826708884378657,0.02600354747357203,0.014454531395746928,0.015395374646497206,0.003251999411727713,0.02325401245332448,0.0010398680571368502,0.019471118062176496,0.015369028341079005
2016-03-14,-0.006034861540941461,-0.012896749587957723,-0.002799535626947236,-0.002587732339939919,0.0029256316879264777,0.0016903744782099661,-0.009510892716241282,-0.0012823783574952285,0.0031407324110275248,-0.03042193117840364,-0.0067570219674363274,-0.006574711252708254,-0.0031119350234106724,0.0009251672088472773,0.0011667493118254768,-0.0005717447844399981,0.0032374992747974396,0.0012460595464958146,-0.004227902887026458,0.003751599859364685
2016-03-15,-0.01426819732287743,0.000763521980092996,-0.009279065228726346,-0.015567161314436362,-0.0003426764809866256,-0.00037491922934052013,-0.002743481622931254,-0.0016295658590579354,0.0009390136483480305,-0.018218654158990044,0.0022678763427401716,-0.0019370503610605105,-0.0004464134882028459,-0.0005546888307410569,0.0037281099309300902,0.0024792347249160684,0.006614984355759024,0.0018668735112961077,-0.015520094487149638,-0.00025803316501260554
2016-03-16,0.020018408426627943,0.02229567034444102,0.006654464881481692,0.007059478331682634,0.004805638383770905,0.008909290650330082,0.022696005816495113,0.005787274942292031,0.0029718995908560863,0.049484588180317646,0.008371124567439159,0.017305335048816817,-0.0022312819335994494,0.003514640155128035,0.011606239071278335,0.002283876355202441,-0.007533083512058614,0.015321074800213719,-0.002379413772675143,0.008121399923438855
2016-03-17,0.02204088033157503,-0.003814570847019083,0.006365294702370461,0.01532823747971257,0.003075000545696538,-0.0005578510407028281,0.01950235131707423,0.006344023695226131,0.004131846344801904,0.036345763700121436,0.018397396496002916,0.013672590779219451,0.012075433274449265,0.021935570350152034,0.003671255892025327,0.0060755650559030094,0.03346230692455743,0.005505503877532236,-0.011627647033400024,0.001407076551116715
2016-03-18,0.0053176787913853385,-0.002746975852867317,0.002311584834752356,0.00902161602289242,0.00229915697890104,0.0015675806668569159,-0.00857520552436608,0.003929880759151239,0.002096876587452723,-0.006635132439145375,0.004134665149767347,0.002875079310727502,0.008876938662698786,0.008575484366768693,0.00160861025271819,-0.001308829241913001,-0.007036267742756563,-0.00637508744961135,0.011761149877964838,0.0012946435525498234
2016-03-21,0.002056981054843643,-0.007011719080860512,-0.0010924402123847488,-0.0023721548344838306,-0.001189708483520846,0.0039114055085087696,0.0019960537044918514,0.0014186319179669837,-0.00767076928317556,0.010496241904232928,0.004623378470509865,-0.0034653693652342277,-0.001759703911368815,0.005932029882086631,0.0034410393767678737,0.0005698061105294805,-0.005083999276330853,-0.0010279127359386075,0.005835113733097641,0.0005125098754157342
2016-03-22,-0.0023462103277752666,0.0029421526295789757,-0.002672891469494454,-0.001188618517102058,-0.0018704972070902048,0.0030614743036256886,0.003984028172019816,-0.0005373698123094517,-0.00023414520435416364,-0.00472145325915263,-0.0113961481831657,-0.00553178689023992,-0.003085082504424963,-0.00571851033623938,0.00022868734244285704,-0.005884516331269296,-0.0017568818769181371,-0.003293530978506154,0.009965717484648584,-0.0016640699100735068
2016-03-23,-0.017048620786959345,-0.02263009809313088,-0.004629039055574324,-0.018486276091811193,0.00502678366760434,-0.008231440854341687,-0.040343892942740656,-0.006599523290006681,0.0113241668730788,-0.040796993048582864,-0.012413946258050146,-0.02193281821145676,-0.007515753490970556,-0.006469823226399218,-0.00571470841730326,0.0001907272256598258,-0.003679512623665948,0.007434877384196126,-0.007069059670222977,-0.007051519780426285
2016-03-24,-0.0023923023761414086,-0.0024011557999427113,-0.004406013494632988,0.0029943030547097127,-0.0004234737456084714,0.0002798874456451106,-0.005513433662586498,-0.0004428733673697005,0.00038625220089527623,-0.004945523121509199,0.0,0.004874985880804594,-0.006235938803496599,-0.0028947147637869985,0.0027590961089549726,-0.0011454866780397088,0.0016059720854053605,0.002665306389605826,-0.0004452051459509221,0.0012918076993362337
2016-03-28,0.0032974922428723463,0.0023209545157449885,-0.004548533784248909,0.001212639352134337,0.0005934321053777669,-0.0013984342153142704,0.0020789835299193093,0.000590936753544602,0.001312687289979575,-0.004970197678855426,0.004264776562359129,-0.005336189640715916,0.0031375667067932156,0.0003630964414895743,-0.00252179750899284,0.005351606925891206,0.006412286909604603,-0.0036806806669636982,-0.002819365488563652,0.004512590788872561
2016-03-29,0.013743496071667582,0.01852490300494103,0.0038283072614335723,0.027764567871329193,0.004493065416619535,0.01605778890587839,0.009681904768562788,0.009249972158385633,0.010484184221362325,-0.020979024310215255,0.0055875139852643585,0.004714783476977402,0.0017873509871870752,0.006528736794609857,0.01562843920645207,0.007414617910335819,0.021662642837598556,0.014775704619764518,0.011607099842162016,0.010141824357129403
2016-03-30,0.01031535849004439,-0.013977800877817192,0.0035677273424365996,9.080776343317609e-05,-0.0011814124442111051,0.00487027648903493,-0.0075342881833876385,0.004388021699753164,-0.01052868465155754,-0.007142923177156146,0.004445735586788402,0.0019416032375101366,0.005798384175670357,0.0018019844649435068,0.005883491734539614,0.0066054002023818725,-0.002182620545338687,-0.0024269559988960854,0.00014700163946468336,0.006353474043980345
2016-03-31,-0.000875243884516097,0.004611451089358232,0.0013484453232961435,0.0028099771014964414,0.003971832223433003,-0.0014631844092112267,0.013112528437462911,-0.0024271394924350043,0.007094048108851725,-0.003083220388754082,-0.008408754950271935,-0.0004844136374911878,-0.002217329812410629,-0.002337989181811939,-0.0020244489670635524,-0.005249550061419028,0.005000303158864572,0.0058787262770432225,-0.003088578612507109,-0.0011362979280478136
2016-04-01,-0.002919289975793049,-0.006035354370591106,0.0007254826301188455,0.004429321109117534,0.003223820411676348,0.01062267413171658,-0.023160772855571055,0.006811824615404527,0.002608720292988309,-0.038144318848921,0.009595985765648019,-0.013411089414930522,0.008888587308149898,0.00468718276571467,0.0076646804765627685,0.010554033550908448,0.002083197653705904,0.0038290288930977745,0.011360274931279113,0.004171666627107218
2016-04-04,-0.012005982666917991,-0.006670647201412416,-0.002458545238448462,-0.008369317967960255,8.409298096223594e-05,-0.0038058059897654317,-0.00976292481402019,-0.003237891193698217,0.0006124215071441341,-0.02679528424912303,-0.013041545532207932,-0.0073696791019775,-0.004845129597096709,-0.011304780098904454,-0.0038035234272598695,0.0003724683107069193,-0.0014584312254247722,-0.004215763161201536,0.011962093681467723,-0.007805343223652339
2016-04-05,-0.019561339822071644,0.013000448699038714,-0.003695240773377906,-0.011343995344822999,0.0031965582066231235,-0.009641387568210757,0.015492976759426735,-0.009987758225744159,0.010936003825213758,0.005506628981826633,-0.006270918613618837,-0.006764327872718634,-0.014165815720604491,-0.006170744860027777,-0.009656042167379142,-0.0067110099808482815,-0.008949880016007383,-0.0187503537762449,-0.012973794910727365,-0.008501233888386417
2016-04-06,0.012091538072177999,-0.006119337058417829,0.008408288030953948,0.011290418361590282,-0.0008393772084541729,0.0164398228216176,-0.005547844887849318,0.010921513745367983,-0.007262638995530479,0.05147867044222809,0.011493886642422568,0.021594481445403657,0.005388154860043848,0.004930823951855734,0.009750190417187499,0.007883148526506956,0.0027594759727807006,-0.0012324382162544056,0.026872914787050117,0.009469763066749959
2016-04-07,-0.020011713818252286,0.01428081181871077,-0.0049046203821397905,-0.013524660259583987,0.0026857192268330277,-0.014366724553618093,0.009762858309535716,-0.01196632700807454,0.01234481898567541,-0.00937501552204234,-0.014483035136325317,-0.00585369264172686,-0.018758266732195827,-0.009630960011299039,-0.014371939364549724,-0.010800910164273758,-0.008129991869246567,-0.0004115729850484584,-0.01095136405027819,-0.011282918519518903
2016-04-08,0.017372872979444898,-0.0015175811841288134,0.004558992415607532,0.003956736881797873,-0.002259931156728734,-0.0007335828612317075,0.009668532303084065,0.0026966871466800324,-0.006322625793573011,0.05467923150097498,0.006557066129378342,0.020117825422213187,0.0036414771166994875,0.003853082474338798,0.0,0.005459421806619069,0.009457591410075405,0.005350914044338184,-0.0027323929007009307,-0.0015385206955760289
2016-04-11,0.012881708603317055,0.013510077429689682,0.0013497324326809945,-0.0031161597932825025,-8.320817552109894e-05,-0.003669704484736469,0.03556774704747445,-0.00234700362788387,-0.0012876269560762044,0.024925224990603567,0.004492141066394062,-0.004168484512324655,0.0040817094189513625,0.00036565086895579135,-0.002734286656512319,-0.007114872262344973,-0.0006246157949455489,-0.004298502702809515,-0.007642594481079734,-0.003724366343327512
2016-04-12,0.015380183993347618,0.0001666606070513943,0.005879936573168321,0.010756705053587279,-0.003943363600406813,0.008379472669789001,0.01783352034126162,0.009312927661113468,-0.006902793481129321,0.03501951553529015,0.013863758908225554,0.02978557983164576,0.01264663088154494,0.005846693871380815,0.006854264119304343,0.006222858522583641,0.004375043285758329,0.0069896025579681,0.008137404763974176,0.007605465843406378
2016-04-13,0.017768915075736524,-0.010662277185778612,0.006576762790397206,0.021557008606178485,0.003452989539353135,0.012784260725047458,0.0019467704911255712,0.010100824613860748,0.0035136093626011444,-0.012218055474265133,0.009925609807846847,0.0046905342315728404,0.022747702063875996,0.014895536842387536,0.010210969697648897,-0.007683482258044383,-0.003827074012268894,-0.006124697786719757,0.009368562013738035,0.014071496216135015
