Date,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
2009-01-31,-0.0874,-0.08410000000000001,-0.0709,-0.0762,-0.0866,-0.0978,-0.08529999999999999,-0.04769999999999999,-0.057800000000000004,-0.1018,-0.09519999999999999,-0.0695,-0.0849,-0.1047,-0.0739,-0.09630000000000001,-0.07440000000000001,-0.0219
2009-02-28,-0.096,-0.11410000000000001,-0.0874,-0.0877,-0.10949999999999999,-0.1067,-0.11320000000000001,-0.0697,-0.0832,-0.0944,-0.102,-0.1242,-0.1084,-0.1057,-0.1186,-0.10779999999999999,-0.0742,-0.06570000000000001
2009-03-31,0.076,0.0788,0.109,0.0964,0.0664,0.0797,0.09609999999999999,0.10550000000000001,0.1005,0.0904,0.0611,0.0768,0.0781,0.0806,0.0786,0.1131,0.0969,0.1133
2009-04-30,0.10060000000000001,0.0874,0.1137,0.1359,0.07769999999999999,0.0962,0.0953,0.1153,0.12369999999999999,0.1542,0.0738,0.0852,0.1416,0.07139999999999999,0.07780000000000001,0.1119,0.11630000000000001,0.1144
2009-05-31,0.0481,0.0375,0.0665,0.0475,0.0371,0.042300000000000004,0.0525,0.0698,0.046799999999999994,0.048600000000000004,0.048600000000000004,0.015,0.0436,0.0415,0.0414,0.06269999999999999,0.0654,0.0732
2009-06-30,0.0146,-0.0026,0.006,0.0271,0.0125,-0.006,-0.0029,0.0072,0.0489,-0.0045000000000000005,0.0046,0.027999999999999997,-0.0022,-0.008199999999999999,-0.0111,0.0045000000000000005,0.006999999999999999,0.0074
2009-07-31,0.0882,0.0761,0.0725,0.10890000000000001,0.0707,0.0836,0.0747,0.0682,0.11779999999999999,0.10189999999999999,0.0707,0.0708,0.0867,0.0816,0.0688,0.08410000000000001,0.0571,0.0766
2009-08-31,0.0455,0.028999999999999998,0.030899999999999997,0.0666,0.0322,0.022099999999999998,0.0296,0.0329,0.052300000000000006,0.0779,0.0269,0.038599999999999995,0.0256,0.019799999999999998,0.0323,0.0254,0.036000000000000004,0.030600000000000002
2009-09-30,0.0383,0.0361,0.0493,0.0529,0.0233,0.0574,0.0258,0.0521,0.0709,0.038900000000000004,0.025,0.0213,0.08130000000000001,0.0412,0.015700000000000002,0.0418,0.0592,0.046900000000000004
2009-10-31,-0.0278,-0.0245,-0.0207,-0.0418,-0.015,-0.0288,-0.0258,-0.018000000000000002,-0.0504,-0.035,-0.0146,-0.015600000000000001,-0.049800000000000004,-0.014199999999999999,-0.024399999999999998,-0.027999999999999997,-0.0062,-0.0269
2009-11-30,0.0492,0.0625,0.0519,0.0443,0.053899999999999997,0.06509999999999999,0.0588,0.0527,0.0406,0.0472,0.0536,0.0542,0.0702,0.061500000000000006,0.06480000000000001,0.049699999999999994,0.050300000000000004,0.0545
2009-12-31,0.020499999999999997,0.0225,0.0415,0.0374,0.0147,0.0288,0.0216,0.042300000000000004,0.0489,0.028399999999999998,0.0052,0.0268,0.0286,0.028999999999999998,0.0103,0.0391,0.036000000000000004,0.0471
2010-01-31,-0.0437,-0.0187,-0.046900000000000004,-0.0513,-0.0197,-0.0246,-0.0285,-0.051,-0.059500000000000004,-0.0449,-0.0365,0.001,-0.018600000000000002,-0.028900000000000002,-0.023799999999999998,-0.035699999999999996,-0.0431,-0.057
2010-02-28,0.040999999999999995,0.0305,0.0347,0.0466,0.0264,0.0385,0.0334,0.033,0.0519,0.0424,0.0358,0.015300000000000001,0.0414,0.0364,0.0296,0.0391,0.0291,0.0361
2010-03-31,0.0726,0.0556,0.0639,0.0794,0.0556,0.0636,0.0546,0.0662,0.0705,0.0864,0.0662,0.042800000000000005,0.0776,0.053399999999999996,0.0526,0.0574,0.0466,0.08109999999999999
2010-04-30,0.0294,0.013600000000000001,0.0204,0.038599999999999995,0.014199999999999999,0.0154,0.0222,0.016399999999999998,0.0128,0.0584,0.0207,0.0060999999999999995,0.021,0.011200000000000002,0.0161,0.0311,0.0102,0.021
2010-05-31,-0.0757,-0.0722,-0.08789999999999999,-0.076,-0.0712,-0.07519999999999999,-0.0754,-0.0904,-0.0727,-0.0785,-0.0753,-0.0662,-0.08310000000000001,-0.0693,-0.0716,-0.0809,-0.09949999999999999,-0.08380000000000001
2010-06-30,-0.0719,-0.037599999999999995,-0.0668,-0.0825,-0.038900000000000004,-0.0441,-0.0524,-0.069,-0.0915,-0.0758,-0.0617,-0.010700000000000001,-0.061399999999999996,-0.0313,-0.0467,-0.060899999999999996,-0.0735,-0.06570000000000001
2010-07-31,0.0733,0.0766,0.0613,0.0817,0.0793,0.0732,0.0728,0.056299999999999996,0.0658,0.0926,0.0664,0.0916,0.077,0.0701,0.07139999999999999,0.07400000000000001,0.0608,0.052300000000000006
2010-08-31,-0.06269999999999999,-0.0519,-0.0384,-0.0673,-0.0765,-0.0437,-0.042699999999999995,-0.034,-0.067,-0.0674,-0.058899999999999994,-0.0928,-0.0538,-0.0353,-0.0348,-0.049100000000000005,-0.0351,-0.033
2010-09-30,0.09359999999999999,0.0915,0.0998,0.1152,0.0877,0.08789999999999999,0.0873,0.10679999999999999,0.1173,0.11380000000000001,0.0761,0.099,0.096,0.08130000000000001,0.0932,0.0823,0.1016,0.1114
2010-10-31,0.037000000000000005,0.041299999999999996,0.036699999999999997,0.0441,0.0377,0.042300000000000004,0.0416,0.0332,0.0406,0.04650000000000001,0.030899999999999997,0.0441,0.0499,0.036000000000000004,0.0369,0.0455,0.026099999999999998,0.039599999999999996
2010-11-30,0.013999999999999999,0.0129,-0.0033,0.031,0.0095,0.011899999999999999,0.0036,-0.0039000000000000003,0.0215,0.0371,-0.0003,0.0187,0.0024,0.02,0.0102,-0.0018,-0.0044,-0.0034999999999999996
2010-12-31,0.0894,0.0697,0.0575,0.09759999999999999,0.09300000000000001,0.0626,0.063,0.0537,0.1056,0.0925,0.08220000000000001,0.10300000000000001,0.0622,0.06280000000000001,0.0579,0.0672,0.0484,0.0584
2011-01-31,0.0202,0.0273,0.0143,0.0209,0.028300000000000002,0.0326,0.0108,0.0148,0.0132,0.0259,0.0196,0.0362,0.029900000000000003,0.0348,0.0083,0.0129,0.02,0.0103
2011-02-28,0.0383,0.0358,0.035,0.0512,0.0298,0.0347,0.0354,0.0368,0.0738,0.0366,0.0269,0.0323,0.019799999999999998,0.047,0.041299999999999996,0.0304,0.037200000000000004,0.0364
2011-03-31,0.005600000000000001,0.0074,0.0032,0.0064,-0.0013,0.013000000000000001,0.0032,0.0046,0.0045000000000000005,0.0077,0.0048,-0.0068000000000000005,0.0147,0.0115,0.0075,-0.0004,0.003,0.006
2011-04-30,0.0271,0.0308,0.03,0.0203,0.0202,0.035699999999999996,0.0368,0.0282,0.018000000000000002,0.0217,0.0333,0.0085,0.0391,0.033,0.0392,0.0348,0.0377,0.019799999999999998
2011-05-31,-0.0208,-0.0149,-0.006999999999999999,-0.029900000000000003,-0.0219,-0.0108,-0.0109,-0.005600000000000001,-0.0275,-0.031400000000000004,-0.0127,-0.0302,-0.0074,-0.013600000000000001,-0.011200000000000002,-0.010700000000000001,-0.0012,-0.009399999999999999
2011-06-30,-0.0298,-0.0139,-0.0151,-0.035,-0.022000000000000002,-0.0125,-0.008,-0.0196,-0.0326,-0.0366,-0.0252,-0.0191,-0.0076,-0.016399999999999998,-0.0129,-0.0038,-0.015700000000000002,-0.0231
2011-07-31,-0.0407,-0.0294,-0.009000000000000001,-0.0437,-0.0329,-0.0264,-0.026099999999999998,-0.0034999999999999996,-0.050300000000000004,-0.0398,-0.0361,-0.0304,-0.0252,-0.0278,-0.0359,-0.0207,-0.028999999999999998,0.0143
2011-08-31,-0.0567,-0.0591,-0.060599999999999994,-0.0637,-0.060700000000000004,-0.051399999999999994,-0.0601,-0.060899999999999996,-0.0876,-0.0501,-0.0461,-0.0726,-0.0501,-0.053099999999999994,-0.0603,-0.06,-0.06480000000000001,-0.0583
2011-09-30,-0.06509999999999999,-0.0814,-0.075,-0.0697,-0.0808,-0.07629999999999999,-0.086,-0.06559999999999999,-0.1106,-0.0475,-0.0583,-0.09970000000000001,-0.0653,-0.0907,-0.0691,-0.09539999999999998,-0.0681,-0.0639
2011-10-31,0.0986,0.1183,0.1161,0.10039999999999999,0.1164,0.1158,0.1193,0.1105,0.1159,0.09269999999999999,0.0959,0.1344,0.1054,0.1297,0.10289999999999999,0.12869999999999998,0.138,0.0924
2011-11-30,0.0027,0.0001,-0.0064,-0.0015,0.001,-0.0002,0.0026,-0.0088,-0.009899999999999999,0.0028000000000000004,0.009000000000000001,-0.005699999999999999,0.0011,-0.0019,0.009000000000000001,-0.001,0.0,-0.0149
2011-12-31,0.0259,0.011200000000000002,-0.0053,0.0333,0.0131,0.0097,0.0044,-0.0068000000000000005,0.0173,0.041299999999999996,0.015300000000000001,0.0113,0.0111,0.0078000000000000005,0.015300000000000001,-0.0019,-0.0189,0.0015
2012-01-31,0.0339,0.0495,0.059500000000000004,0.0353,0.039599999999999996,0.0528,0.057,0.0574,0.0645,0.0208,0.0319,0.0463,0.053200000000000004,0.0524,0.0449,0.064,0.061500000000000006,0.0546
2012-02-29,0.039900000000000005,0.038,0.051399999999999994,0.0424,0.0507,0.0331,0.035699999999999996,0.0535,0.041299999999999996,0.0429,0.0362,0.0632,0.0305,0.0366,0.0161,0.046799999999999994,0.042300000000000004,0.0613
2012-03-31,0.0331,0.0319,0.0288,0.036699999999999997,0.0361,0.031200000000000002,0.0182,0.0334,0.042800000000000005,0.0336,0.0277,0.0431,0.0418,0.0174,0.0175,0.018600000000000002,0.027200000000000002,0.0377
2012-04-30,0.0005,-0.0129,-0.0073,-0.0045000000000000005,-0.0070999999999999995,-0.0144,-0.005699999999999999,-0.0063,0.0022,-0.0079,0.008100000000000001,-0.0195,-0.011699999999999999,-0.0179,0.0009,-0.009300000000000001,-0.0032,-0.0084
2012-05-31,-0.0395,-0.0593,-0.0737,-0.0446,-0.050300000000000004,-0.061900000000000004,-0.0681,-0.07,-0.060599999999999994,-0.0361,-0.0321,-0.06559999999999999,-0.0564,-0.0694,-0.0432,-0.08199999999999999,-0.0799,-0.0633
2012-06-30,0.0449,0.0374,0.037200000000000004,0.0483,0.0441,0.0341,0.031200000000000002,0.04,0.048799999999999996,0.0481,0.04,0.04769999999999999,0.043,0.0218,0.0317,0.030899999999999997,0.036000000000000004,0.0426
2012-07-31,0.0070999999999999995,0.0088,0.0072,-0.0006,0.01,0.009000000000000001,0.0104,0.0075,-0.0051,0.0011,0.0212,0.002,0.010700000000000001,0.0072,0.0134,0.0066,0.0087,0.0059
2012-08-31,0.0264,0.0152,0.0403,0.042800000000000005,0.009300000000000001,0.0155,0.018799999999999997,0.04650000000000001,0.053899999999999997,0.0388,-0.0034000000000000002,0.018500000000000003,0.0085,0.022799999999999997,0.0123,0.0271,0.037599999999999995,0.057999999999999996
2012-09-30,0.0397,0.0288,0.0175,0.0455,0.0338,0.0245,0.022000000000000002,0.0204,0.0279,0.0518,0.0287,0.0374,0.0227,0.0263,0.030699999999999998,0.011000000000000001,0.0236,0.016399999999999998
2012-10-31,-0.0034999999999999996,-0.008100000000000001,-0.038900000000000004,0.0014000000000000002,-0.014499999999999999,-0.0068000000000000005,-0.013999999999999999,-0.0449,-0.0005,0.002,-0.0127,-0.015700000000000002,-0.0104,-0.003,-0.0048,-0.0258,-0.0311,-0.0625
2012-11-30,0.0121,0.0038,0.0105,0.010700000000000001,0.0123,0.0021,0.0034999999999999996,0.013000000000000001,0.0064,0.012199999999999999,0.0151,0.0104,0.0042,0.0,0.0021,0.0052,0.0121,0.014199999999999999
2012-12-31,0.02,0.0104,0.0089,0.0278,0.008,0.0132,0.013999999999999999,0.0014000000000000002,0.0308,0.026699999999999998,0.004699999999999999,0.0103,0.023399999999999997,0.0027,0.0054,0.0253,0.0181,-0.0204
2013-01-31,0.0666,0.0592,0.0431,0.0723,0.0659,0.0556,0.0604,0.032,0.0761,0.071,0.0553,0.0735,0.0559,0.0553,0.0554,0.0668,0.061399999999999996,-0.0078000000000000005
2013-02-28,0.016399999999999998,0.016200000000000003,0.0062,0.015300000000000001,0.0155,0.0216,0.009399999999999999,0.0039000000000000003,0.0032,0.0195,0.018600000000000002,0.0134,0.026699999999999998,0.0163,0.008199999999999999,0.0108,0.0066,-0.0001
2013-03-31,0.049,0.044800000000000006,0.027999999999999997,0.049800000000000004,0.04650000000000001,0.0473,0.039599999999999996,0.022099999999999998,0.039,0.053399999999999996,0.047400000000000005,0.0458,0.0533,0.0409,0.0393,0.04,0.021400000000000002,0.0232
2013-04-30,0.015600000000000001,0.0155,0.015,0.0121,0.0152,0.023,0.009000000000000001,0.0158,0.0134,0.011699999999999999,0.0227,0.01,0.0262,0.0196,0.0055000000000000005,0.0134,0.022400000000000003,0.006
2013-05-31,0.0263,0.0231,0.038,0.0379,0.0097,0.026000000000000002,0.0313,0.0369,0.0538,0.0326,0.0031,0.0144,0.028900000000000002,0.022799999999999997,0.0241,0.0403,0.039599999999999996,0.0329
2013-06-30,-0.0152,-0.0070999999999999995,-0.0189,-0.0176,-0.0203,-0.0002,-0.0055000000000000005,-0.0254,-0.0173,-0.0177,-0.0102,-0.0273,0.0028000000000000004,-0.0033,-0.0052,-0.0059,-0.019,-0.0349
2013-07-31,0.053099999999999994,0.0547,0.061200000000000004,0.056600000000000004,0.0533,0.0567,0.0414,0.07769999999999999,0.0687,0.0507,0.0496,0.057800000000000004,0.060700000000000004,0.053099999999999994,0.047599999999999996,0.0363,0.0567,0.10279999999999999
2013-08-31,-0.0317,-0.0388,-0.0086,-0.028399999999999998,-0.0352,-0.042300000000000004,-0.022000000000000002,-0.0067,-0.0174,-0.0339,-0.035,-0.0355,-0.0443,-0.0404,-0.0345,-0.0116,-0.024399999999999998,0.013500000000000002
2013-09-30,0.0318,0.0345,0.0458,0.0348,0.0331,0.0322,0.0375,0.050199999999999995,0.0412,0.031400000000000004,0.0288,0.0383,0.0311,0.0333,0.035699999999999996,0.038900000000000004,0.0504,0.0499
2013-10-31,0.0473,0.0387,0.042300000000000004,0.053899999999999997,0.0368,0.0398,0.039900000000000005,0.0452,0.0467,0.0576,0.0407,0.0321,0.037200000000000004,0.0421,0.042699999999999995,0.0377,0.0588,0.030299999999999997
2013-11-30,0.029500000000000002,0.030600000000000002,0.0333,0.0246,0.0347,0.0352,0.0291,0.0297,0.024700000000000003,0.0245,0.0344,0.0351,0.0472,0.0242,0.0166,0.0393,0.0325,0.0265
2013-12-31,0.028399999999999998,0.023799999999999998,0.028900000000000002,0.0242,0.027200000000000002,0.0218,0.0274,0.0317,0.0246,0.024,0.0327,0.0207,0.0308,0.013300000000000001,0.0311,0.024399999999999998,0.0298,0.0339
2014-01-31,-0.046,-0.0334,-0.024300000000000002,-0.0495,-0.0395,-0.0296,-0.036000000000000004,-0.018799999999999997,-0.0371,-0.055999999999999994,-0.0425,-0.0358,-0.0179,-0.0407,-0.0394,-0.0333,-0.0207,-0.0166
2014-02-28,0.0458,0.0438,0.051399999999999994,0.0433,0.048799999999999996,0.0379,0.0467,0.0564,0.049100000000000005,0.04019999999999999,0.0483,0.049400000000000006,0.0301,0.0455,0.0513,0.043,0.0478,0.0662
2014-03-31,0.0083,0.020099999999999996,-0.0147,0.0113,0.0079,0.022799999999999997,0.0154,-0.028900000000000002,0.0101,0.011899999999999999,0.0054,0.0108,0.020099999999999996,0.0253,0.0233,0.009000000000000001,-0.031200000000000002,-0.0263
2014-04-30,0.0074,0.0023,-0.0084,0.003,0.0087,-0.0017000000000000001,-0.001,-0.0084,-0.0070999999999999995,0.0085,0.0118,0.005,-0.0169,0.0129,0.008100000000000001,-0.0084,-0.0199,0.0044
2014-05-31,0.010700000000000001,0.0168,0.032400000000000005,0.0196,0.0078000000000000005,0.0176,0.0227,0.0355,0.0346,0.011699999999999999,0.0021,0.0148,0.0184,0.0169,0.017,0.0275,0.0286,0.0429
2014-06-30,0.0161,0.020099999999999996,0.037000000000000005,0.0195,0.0146,0.0154,0.028999999999999998,0.044000000000000004,0.0388,0.0091,0.0128,0.0167,0.0233,0.0079,0.0333,0.0255,0.0454,0.0425
2014-07-31,-0.0262,-0.021400000000000002,-0.0131,-0.0264,-0.0246,-0.0227,-0.0189,-0.0088,-0.0286,-0.0252,-0.0258,-0.0236,-0.0286,-0.0172,-0.0171,-0.0212,0.004699999999999999,-0.0424
2014-08-31,0.0405,0.0388,0.0493,0.0394,0.039900000000000005,0.0403,0.040999999999999995,0.0507,0.0384,0.039900000000000005,0.042300000000000004,0.0379,0.0377,0.042800000000000005,0.0366,0.0467,0.0493,0.054400000000000004
2014-09-30,-0.02,-0.019,-0.019799999999999998,-0.018000000000000002,-0.020099999999999996,-0.019799999999999998,-0.0184,-0.0208,-0.0246,-0.0144,-0.0233,-0.0174,-0.0213,-0.018500000000000003,-0.0189,-0.0179,-0.0147,-0.0368
2014-10-31,0.029900000000000003,0.023700000000000002,0.0242,0.031400000000000004,0.0297,0.0203,0.024,0.0241,0.0373,0.028300000000000002,0.0275,0.0315,0.023399999999999997,0.0174,0.023700000000000002,0.024300000000000002,0.027200000000000002,0.016
2014-11-30,0.0308,0.021099999999999997,0.028399999999999998,0.0286,0.021,0.0253,0.0264,0.026600000000000002,0.0349,0.0253,0.034300000000000004,0.0102,0.028300000000000002,0.0226,0.0219,0.032,0.0359,0.0016
2014-12-31,0.0075,0.004,-0.0147,0.006,0.0079,0.0040999999999999995,0.0036,-0.0254,0.0054,0.0064,0.009899999999999999,0.0063,0.0013,0.0068000000000000005,0.002,0.0055000000000000005,-0.032799999999999996,-0.0049
2015-01-31,-0.0408,-0.0345,-0.0171,-0.0499,-0.029300000000000003,-0.0317,-0.0351,-0.011899999999999999,-0.0269,-0.0623,-0.0262,-0.0319,-0.029500000000000002,-0.0338,-0.0421,-0.0264,-0.0084,-0.0215
2015-02-28,0.0602,0.0533,0.07519999999999999,0.0688,0.0526,0.050300000000000004,0.0575,0.0837,0.0711,0.0676,0.0467,0.0574,0.049699999999999994,0.0508,0.0558,0.059500000000000004,0.075,0.10800000000000001
2015-03-31,-0.0125,-0.0128,-0.0092,-0.016,-0.011399999999999999,-0.015300000000000001,-0.004699999999999999,-0.0123,-0.0123,-0.018000000000000002,-0.006999999999999999,-0.015,-0.0183,-0.0125,-0.006,-0.0032,-0.0155,-0.0038
2015-04-30,0.0044,0.0048,0.010700000000000001,0.0109,0.0033,-0.003,0.0013,0.0241,0.0001,0.017,-0.0059,0.011000000000000001,0.0015,-0.0070999999999999995,0.0146,-0.015,0.029300000000000003,0.0104
2015-05-31,0.014499999999999999,0.0123,0.0148,0.018500000000000003,0.0161,0.009000000000000001,0.0108,0.016399999999999998,0.023399999999999997,0.0158,0.008,0.0227,0.0077,0.0102,0.01,0.0118,0.0115,0.029500000000000002
2015-06-30,-0.0202,-0.0161,-0.0109,-0.0176,-0.013300000000000001,-0.0202,-0.0144,-0.0116,-0.024700000000000003,-0.013600000000000001,-0.0245,-0.0043,-0.0223,-0.0182,-0.0182,-0.0095,-0.015,-0.0024
2015-07-31,0.0084,0.0159,0.024399999999999998,0.0062,0.0115,0.0152,0.021400000000000002,0.0259,0.0069,0.005699999999999999,0.0109,0.0121,0.0102,0.02,0.0207,0.0222,0.0434,0.0001
2015-08-31,-0.0584,-0.0608,-0.0613,-0.061399999999999996,-0.056299999999999996,-0.0653,-0.0524,-0.0692,-0.046799999999999994,-0.0724,-0.055,-0.057800000000000004,-0.0716,-0.0593,-0.0552,-0.049,-0.0579,-0.0867
2015-09-30,-0.031200000000000002,-0.024300000000000002,-0.0384,-0.0405,-0.023700000000000002,-0.0179,-0.0311,-0.0453,-0.0379,-0.0426,-0.0207,-0.027000000000000003,-0.0236,-0.0125,-0.0336,-0.027999999999999997,-0.0331,-0.06480000000000001
2015-10-31,0.0911,0.064,0.0888,0.0825,0.08289999999999999,0.0701,0.0668,0.09210000000000002,0.0949,0.073,0.1005,0.0636,0.0758,0.06480000000000001,0.0528,0.084,0.10550000000000001,0.0699
2015-11-30,0.0038,0.0029,0.0152,-0.0004,0.0092,-0.0036,0.0104,0.016399999999999998,-0.0018,0.0008,0.0083,0.0103,-0.008100000000000001,0.0008,0.0078000000000000005,0.0134,0.0126,0.0229
2015-12-31,-0.0199,-0.018500000000000003,-0.0304,-0.0212,-0.0175,-0.0139,-0.0369,-0.0203,-0.02,-0.0222,-0.018600000000000002,-0.0163,-0.0109,-0.0168,-0.029500000000000002,-0.0455,-0.013600000000000001,-0.0316
2016-01-31,-0.0481,-0.050499999999999996,-0.083,-0.0398,-0.051699999999999996,-0.054299999999999994,-0.0536,-0.0975,-0.0268,-0.0501,-0.056900000000000006,-0.045899999999999996,-0.0611,-0.048,-0.047599999999999996,-0.060599999999999994,-0.0895,-0.11130000000000001
2016-02-29,0.0064,0.0069,-0.020499999999999997,0.0033,0.009899999999999999,0.0072,-0.0051,-0.0241,0.0104,-0.0025,0.009899999999999999,0.009899999999999999,0.01,0.0046,0.0034000000000000002,-0.015300000000000001,-0.024,-0.0242
2016-03-31,0.0719,0.0639,0.0775,0.07429999999999999,0.06509999999999999,0.06269999999999999,0.07629999999999999,0.073,0.069,0.0787,0.0693,0.0604,0.0678,0.0579,0.0699,0.084,0.0709,0.0768
2016-04-30,0.013600000000000001,0.0158,-0.0108,0.011399999999999999,0.0196,0.0154,-0.0181,0.0163,0.0167,0.006999999999999999,0.0161,0.023700000000000002,0.012199999999999999,0.0184,0.0088,-0.0499,0.0096,0.027999999999999997
2016-05-31,0.005699999999999999,0.0138,0.0383,0.0044,0.0146,0.010700000000000001,0.024700000000000003,0.0356,0.0024,0.006,0.0072,0.0229,0.004699999999999999,0.0165,0.0104,0.0426,0.0433,0.0223
2016-06-30,0.0147,0.003,-0.027000000000000003,0.0118,0.015300000000000001,0.0004,-0.0121,-0.027999999999999997,0.025,0.0012,0.0178,0.0124,-0.0074,0.0077,-0.0013,-0.0253,-0.0326,-0.0199
2016-07-31,0.0355,0.030899999999999997,0.053200000000000004,0.0317,0.028999999999999998,0.0417,0.0401,0.0506,0.0216,0.039,0.0401,0.0203,0.031400000000000004,0.052000000000000005,0.0233,0.0587,0.0601,0.0398
2016-08-31,0.0009,0.0064,0.0055000000000000005,0.0132,-0.0051,0.006999999999999999,0.0091,0.0042,0.0148,0.012,-0.013500000000000002,0.0017000000000000001,-0.0036,0.0175,0.009899999999999999,0.008199999999999999,0.0158,-0.0091
2016-09-30,0.0043,-0.0051,0.0118,0.011000000000000001,-0.0039000000000000003,0.0,-0.0040999999999999995,0.0137,0.0098,0.011899999999999999,-0.0039000000000000003,-0.0039000000000000003,0.0004,-0.0004,-0.0151,0.0078000000000000005,0.0206,0.0055000000000000005
2016-10-31,-0.0206,-0.015300000000000001,-0.024700000000000003,-0.0209,-0.0219,-0.0132,-0.0128,-0.029300000000000003,-0.0353,-0.0104,-0.0202,-0.0232,-0.0124,-0.0141,-0.0109,-0.0147,-0.0219,-0.0382
2016-11-30,0.0665,0.058499999999999996,0.0264,0.07769999999999999,0.0493,0.0588,0.0506,0.0245,0.085,0.0725,0.0528,0.04650000000000001,0.055099999999999996,0.0622,0.0697,0.0304,0.008,0.045
2016-12-31,0.0163,0.025,0.011399999999999999,0.013000000000000001,0.0229,0.0245,0.0223,0.0083,0.0084,0.0163,0.020499999999999997,0.0248,0.028300000000000002,0.021,0.0262,0.0181,0.0055000000000000005,0.0116
2017-01-31,0.0109,0.01,0.037599999999999995,0.009899999999999999,0.0058,0.013300000000000001,0.0178,0.0446,-0.0027,0.018799999999999997,0.0121,0.0008,-0.003,0.0288,0.0134,0.0227,0.0587,0.0278
2017-02-28,0.0313,0.037599999999999995,0.0378,0.0239,0.0373,0.0418,0.0322,0.0408,0.0016,0.0395,0.0404,0.0348,0.0418,0.0417,0.0331,0.031200000000000002,0.051699999999999996,0.0274
2017-03-31,-0.0044,-0.0023,0.011000000000000001,-0.0015,0.0003,-0.0068000000000000005,-0.0025,0.0168,0.0036,-0.005,-0.0079,0.0069,-0.0059,-0.0077,-0.0031,-0.0018,0.0287,0.0017000000000000001
2017-04-30,0.0008,0.0084,0.0212,-0.0075,0.009000000000000001,0.0125,0.014199999999999999,0.0187,-0.0204,0.0012,0.0111,0.0072,0.011000000000000001,0.0139,0.0027,0.0269,0.021099999999999997,0.0155
2017-05-31,-0.0048,0.0115,0.0204,-0.020099999999999996,0.0092,0.0161,0.0143,0.0206,-0.0336,-0.0111,0.0134,0.0058,0.018500000000000003,0.0139,0.009000000000000001,0.0199,0.0351,0.0017000000000000001
2017-06-30,0.017,0.01,0.0019,0.0141,0.0152,0.0106,0.0009,0.0059,0.005600000000000001,0.0197,0.0204,0.0109,0.015,0.0066,0.008100000000000001,-0.0067,-0.006999999999999999,0.023399999999999997
2017-07-31,0.0242,0.01,0.0277,0.0096,0.028300000000000002,0.0104,0.016200000000000003,0.0275,0.0069,0.0129,0.036699999999999997,0.0207,0.002,0.0204,0.0007000000000000001,0.027999999999999997,0.0262,0.0285
2017-08-31,-0.0126,-0.0063,0.018799999999999997,-0.0092,-0.0178,-0.002,0.0174,0.0092,-0.012199999999999999,-0.005699999999999999,-0.0155,-0.019799999999999998,0.005,-0.0101,-0.0012,0.031200000000000002,0.0129,0.0062
2017-09-30,0.0383,0.0341,0.012,0.0408,0.0373,0.0333,0.013300000000000001,0.0216,0.0351,0.047599999999999996,0.0362,0.0384,0.0348,0.031400000000000004,0.0319,-0.0001,0.0296,0.0152
2017-10-31,0.0036,0.0113,0.0447,-0.0203,0.0078000000000000005,0.0124,0.0368,0.0438,-0.0277,-0.0115,0.0253,-0.0069,0.0225,0.0004,0.0246,0.045899999999999996,0.042699999999999995,0.0446
2017-11-30,0.0355,0.0404,0.0235,0.015700000000000002,0.045,0.0387,0.035699999999999996,0.019,0.011699999999999999,0.0204,0.0525,0.0384,0.0291,0.050300000000000004,0.044500000000000005,0.029300000000000003,0.020499999999999997,0.0178
2017-12-31,0.0199,0.0137,0.005600000000000001,0.0166,0.0252,0.004699999999999999,0.0096,0.006,0.0169,0.016200000000000003,0.0227,0.0274,0.0055000000000000005,0.0038,0.015600000000000001,0.0051,0.0024,0.009000000000000001
2018-01-31,0.0483,0.0451,0.07339999999999999,0.0374,0.0473,0.050499999999999996,0.0472,0.09140000000000001,0.0239,0.0529,0.0574,0.0384,0.062,0.0368,0.042800000000000005,0.050499999999999996,0.0802,0.1003
2018-02-28,-0.059000000000000004,-0.042,-0.0184,-0.0564,-0.060899999999999996,-0.0321,-0.0252,-0.0223,-0.0647,-0.0471,-0.061200000000000004,-0.060599999999999994,-0.0301,-0.0347,-0.0412,-0.0134,-0.0315,-0.0151
2018-03-31,-0.013300000000000001,-0.022000000000000002,-0.025699999999999997,-0.0044,-0.0159,-0.024900000000000002,-0.0231,-0.0291,-0.015700000000000002,0.008,-0.0206,-0.0118,-0.0297,-0.019,-0.025699999999999997,-0.0212,-0.0206,-0.0355
2018-04-30,0.0182,-0.0019,0.005,0.038599999999999995,0.0002,-0.003,-0.0029,0.012,0.0434,0.0335,0.0014000000000000002,-0.0008,-0.004699999999999999,-0.0009,-0.0013,-0.004,-0.0058,0.0258
2018-05-31,0.0132,0.0128,0.0475,0.0158,0.016200000000000003,0.0151,0.028300000000000002,0.0484,0.0123,0.0197,0.011000000000000001,0.0209,0.0179,0.0118,0.0031,0.0462,0.056100000000000004,0.0426
2018-06-30,0.0092,0.005,0.005699999999999999,0.0085,0.0139,-0.0055000000000000005,0.0006,0.014499999999999999,0.005,0.0123,0.0098,0.0176,-0.01,0.0,0.0103,-0.006,0.0054,0.0215
